random_state,r2_global,rmse_global,mae_global,nematode_shannon_z_r2,macro_shannon_z_r2,earthworm_shannon_z_r2,orib_shannon_z_r2,meso_shannon_z_r2,coll_shannon_z_r2,bac_shannon_z_r2,fun_shannon_z_r2,euk_shannon_z_r2,oomy_shannon_z_r2,cerc_shannon_z_r2,macro_order_richness_z_r2,earthworm_richness_z_r2,orib_species_richness_z_r2,meso_species_richness_z_r2,coll_species_richness_z_r2,bac_asv_richness_z_r2,fun_asv_richness_z_r2,euk_asv_richness_z_r2,oomy_asv_richness_z_r2,cerc_asv_richness_z_r2
20,0.08241684419674901,0.9200537620644748,0.6839960039026278,0.19641268463277028,0.3543371874152621,0.538108440587649,0.2021522832462299,-0.2826829647760991,-0.32523390573293365,-0.004910073097470269,-0.019617937103325822,0.0976095164123495,0.027821708969625325,-0.029937082739170062,0.3851436096126335,0.5858078606233136,0.2726195053846294,-0.13857372885012165,-0.6215510811032245,0.022948879698990177,-0.058751294791364206,0.2612201244139023,0.17253513124343345,0.09529486408464993
21,0.08036530888121123,0.9196980747759226,0.6875130055520038,0.24321697284331134,0.3869797516799891,0.5476552436410753,0.2170092470314524,-0.3132788355808187,-0.3888366537028174,-0.009431175213051146,-0.02502439111982957,0.0919612157021572,0.04276678217280916,-0.027782680998898357,0.38302018056966547,0.6008037617368767,0.28999222289744164,-0.11724229838111921,-0.606625141503184,0.004183175483125634,-0.06043575578036653,0.1868898153765458,0.15245180134829772,0.08939824830277354
22,0.0815548852076103,0.9202162104592266,0.6841079800778944,0.2056159353548508,0.38601740766425885,0.5354425418701847,0.21027201920589822,-0.2500184404585113,-0.351423449357803,-0.0262569294221906,-0.06447843348642057,0.09433580338988412,0.06855009271104251,-0.001617273783754536,0.3999641066691858,0.5896170882346341,0.2580470763378956,-0.09528987346308537,-0.6566806777350076,-0.028826238046553154,-0.08595377561799311,0.2233001825989348,0.1805184979324771,0.12151692876188824
23,0.0787260031623402,0.921632085130606,0.6862582928994596,0.19239776053192748,0.3865408142865103,0.5289550272744774,0.23099398684740036,-0.2757476608291396,-0.371906592989919,-0.03968787110240335,-0.0822396744544387,0.08017190651013284,0.02805300864795146,-0.009289335564218959,0.4121815899041672,0.579380299416677,0.30698397507829567,-0.13005110494986583,-0.600457031695427,-0.007953619820564528,-0.04551583900000722,0.2282455629148641,0.1426021104032973,0.09958875499942732
24,0.08112283134303674,0.9190206781756164,0.686185627502406,0.20041417526882155,0.3559211825445119,0.5346146831852365,0.2576414931748412,-0.26826985758713473,-0.3680949808426348,-0.03373487309406209,-0.051420088026009836,0.10564035291222063,0.0592201646539926,-0.00040564020602440465,0.3928643511668609,0.5894710849725097,0.30519245716485066,-0.09333027966153873,-0.660737396361162,-0.008051295026723304,-0.09625634692383112,0.22331075022965052,0.16974151276974658,0.0898480078896503
25,0.07702312973975126,0.9196621382374695,0.6865665479295135,0.22593353689791307,0.3988633903103117,0.5317888568895504,0.2235075634131366,-0.24946617251866288,-0.4002056767621456,-0.025508301039224524,-0.03475483454400696,0.11317643494226359,0.03847564461018649,-0.018805732844196177,0.399454557984219,0.5773778740681281,0.2683494393506436,-0.12938189344562012,-0.7226625144590344,-0.0007179431768229438,-0.044495270582890045,0.21035673416557543,0.1642630666781213,0.0919369645973307
26,0.07273920222061868,0.9232008740084421,0.6873879110372445,0.20425534741346485,0.3823057353929473,0.5208616605158737,0.22565544122217118,-0.2973069505286732,-0.38382947345503604,-0.06398304883627293,-0.0688713576446478,0.11134756376969268,0.02962845070945319,-0.018794330211854948,0.43935424446508875,0.5777872804139632,0.281520600617695,-0.12053151129282647,-0.6946927814571575,0.03695849866356371,-0.08154101444879958,0.2367758562648704,0.13135311749956136,0.07926991755991575
27,0.0787998861304269,0.9213426621942883,0.6856116834207647,0.19212685527575613,0.363661830003564,0.5360647244853706,0.23058905540585672,-0.2785200146274207,-0.3798240891821847,-0.0016589989928708082,-0.07533629637811434,0.11884193222601158,0.041633379198062426,-0.029746828209378462,0.43011386576743016,0.6024979942728761,0.2797153246869649,-0.1535715123937098,-0.6381439788274355,-0.009527147287200721,-0.062054564360564335,0.25401871023672085,0.15959328106223503,0.0743240863769955
28,0.07529732290902318,0.9207621598656879,0.6870585368649076,0.22138747610990372,0.3749172105510823,0.5444144434907612,0.21898332883925564,-0.2784938742744947,-0.4241798988289014,-0.041385148400102434,-0.025682133669641338,0.10779176340041219,0.047032754076527516,-0.02619421029323199,0.4023100970784971,0.5875554603458985,0.2717576029286005,-0.11332180552973514,-0.6830733140065841,0.0035472423598251757,-0.05097062395069818,0.19528716868734497,0.1635070792510055,0.08605316292376164
29,0.07838450144366242,0.920315981316627,0.6857528887939812,0.2128972034165687,0.3610550045819909,0.5251109618826679,0.21975332728096486,-0.3101978136719954,-0.44599500447691365,-0.053468162555210696,-0.027760710237391573,0.10732493542081911,0.05047625409304135,-0.03603597051884355,0.4019585907950226,0.5774354683644676,0.2956740420072407,-0.10006203619870235,-0.5909149489771026,0.0085764846760078,-0.04122403855542611,0.22789569626269246,0.20146195409223577,0.06211329263477683
30,0.07320236298837351,0.9221084663137773,0.6883723084679364,0.23269056990956827,0.3905469263730945,0.522309983928694,0.20968011842959267,-0.30018788494680937,-0.39433657900869545,-0.0203261391221341,-0.05969255724678124,0.08866511014777356,0.050280068939696276,-0.0765784489178023,0.40789941778468564,0.5707764715038803,0.2721653847027956,-0.13263256751748598,-0.685946379799016,0.031936952498131665,-0.0428658267596127,0.19776727883417633,0.1499399337643832,0.12515778925770882
31,0.07503169279971796,0.92134675871866,0.6868210343754546,0.22584384861094675,0.3932658191864238,0.5318315787863535,0.23697872216371074,-0.2730059283216919,-0.3542113253364012,-0.041341882607333735,-0.0476821674826875,0.10634174937513563,0.04001286771196966,-0.053693085666126406,0.4171699238456189,0.5953525634853396,0.2883662931957047,-0.1418173788496151,-0.7079690510078482,0.01765281005546604,-0.0725399137767555,0.20231289325086432,0.15238523267700887,0.06041197949799437
32,0.08407299160583911,0.919535672136691,0.6836155016883199,0.22156317517513324,0.37451127722504396,0.5363429332270326,0.23120584515406872,-0.29245085479901967,-0.33753146697929326,-0.03749971121636797,-0.061746973894090784,0.1054755389014721,0.06296789029926941,0.0010782287598326556,0.3951867195612857,0.5933101477347038,0.2578111012846074,-0.1320470460207268,-0.6187298398037195,-0.0008164918681154987,-0.07039044081632762,0.2501229691707253,0.1923571035277697,0.09481271909933797
