SITE_ID,latitude,longitude,Country_enc,Pedoclimatic_region_enc,soil_type_enc,Land_use_type_enc,Land_use_intensity_enc,Dominant_vegetation_enc,Total_Plant_cover_z,clay_content_z,silt_content_z,sand_content_z,aggregate_stability_z,Bulk density_z,Soil moisture_z,As_z,Cu_z,K_z,Mo_z,Ni_z,P_z,Pb_z,Zn_z,soil_pH_z,plot_Total_C_z,plot_Total_organic_C_z,plot_Total_N_z,Macrofauna_Shannon_z,Earthworm_Shannon_z,Oribatid_Shannon_z,Mesostigmatid_Shannon_z,Oomycete_Shannon_z,Cercozoan_Shannon_z,NEMATODE_Shannon_z,BACTERIA_SHANNON_z,FUNGI_SHANNON_z,EUKARYOTES_SHANNON_z,coll_shannon_calc_z,macro_Amphipoda_z,macro_Blattodea_z,macro_Chilopoda_z,macro_Coleoptera_z,macro_Dermaptera_z,macro_Diplopoda_z,macro_Diplura_z,macro_Diptera_z,macro_Gastropoda_z,macro_Glomeris_z,macro_Hemiptera_z,macro_Hymenoptera_z,macro_Isopoda_z,macro_Lepidoptera_z,macro_Oligochaeta_z,macro_Opiliones_z,macro_Orthoptera_z,macro_Symphyla_z,macro_LARVAE_z,macro_Araneae_z,macro_total_abundance_z,macro_order_richness_z,Earthworm_Abundance_z,Earthworm_Richness_z,orib_total_abundance_z,orib_species_richness_z,meso_total_abundance_z,meso_species_richness_z,coll_total_abundance_z,coll_species_richness_z,coll_nymphs_abundance_z,bac_asv_richness_z,bac_total_reads_z,fun_asv_richness_z,fun_total_reads_z,euk_asv_richness_z,euk_total_reads_z,oomy_asv_richness_z,oomy_total_reads_z,cerc_asv_richness_z,cerc_total_reads_z,gee_temp_media_C_z,gee_humedad_rel_pct_z,gee_ndvi_verano_z,dem_elevacion_m_z,dem_pendiente_deg_z,dem_orientacion_deg_z,eu_clay_content_z,eu_sand_content_z,eu_silt_content_z,eu_soil_texture_class_enc,eu_water_holding_capacity_z,eu_CN_ratio_z,eu_P_z,eu_pH_z,eu_As_z,eu_organic_carbon_octop_z,eu_Zn_z,eu_env_zone_enc,eu_soil_type_wrb_enc,eu_uso_suelo_nombre_enc,outlier_flag
CH_049,46.297,7.857,1,0,14,2,1,30,0.466425029660814,-1.1814937965857566,1.3567963975361454,-0.1695600444664801,0.419810777682569,-1.964552580432355,2.7457668694234814,0.332039584777984,-0.0494321295129912,-0.8917910655766013,-0.6343769928459315,0.4688255141033698,-0.7471511424710001,-0.1422527352903171,-0.0987039572474189,0.1739138176966186,-0.12612948306835,-0.2149796860553428,-0.2417646726556174,1.3731250925960006,-0.8847492744270055,0.865338117312675,-0.7136934512833535,-0.4346984230109539,0.349801980438385,-0.4004506749456138,-1.2771530682519572,0.1684008371810579,-0.9330332564677196,0.6461955289172611,-0.0843693708310462,-0.2168943304382987,2.2381052284105456,0.264514396225995,-0.3029891117037526,-0.3610495702669474,-0.0922655392719388,-0.3789574297633535,0.1346983468009246,2.1029142068926725,-0.2262786306381023,-0.1212208421617621,-0.0868699582634962,-0.1711534724157458,0.5932626996964049,-0.2383099264997698,-0.1854717345309857,-0.1232948716050105,-0.1530909702316825,0.5583948302340213,-0.1114533120949645,1.1514215701402646,-0.2930882130169381,-0.756240526305514,-0.4360062373960579,-0.7098622535055418,-0.3591808514536615,-0.1897732545788937,0.5672227485803569,0.3540274861383882,-0.2449265049874135,-0.97973232423967,-0.8299941024764564,-0.9964372474350444,-0.6245614593176781,-0.3966122915609583,-0.0301110016649903,-0.5931345951422062,-0.3359333534539024,-0.7900947036335271,-0.7946387125133242,-2.486928715339224,0.4684165632776773,0.8085458155131907,2.2109596586730698,6.943844480509946,0.09975347574876949,-0.6140469223392364,0.3907793059084178,-0.201680065520841,6,0.6895795701866761,-0.2116254610577886,-0.1728257453041733,0.1372652016859669,-0.0220413958146941,0.2342207460213074,0.0014764575181038,4,8,2,True
CH_050,46.302,7.809,1,0,7,3,1,13,0.466425029660814,-1.5091414524275522,1.4913587158040478,-0.0642578381033735,0.5972457598735869,-0.5219089042247443,1.4998081966995098,0.116993404687914,0.2942824026168303,-0.622658464506828,-0.164833797103504,1.0336028523638026,0.683206579677131,-0.2974985655987787,0.3712352141371561,1.1994642768960546,-0.2482851295003903,-0.1923573088554805,-0.1678264689315623,-0.0287651025109549,-0.5108027829743076,-0.9841801882250418,1.2736312289511271,0.8028795061317368,0.1860612506986641,-0.5126157575144031,-0.0059296657667183,1.6774138514218122,-0.0035119872032851,0.3489351794280865,-0.0843693708310462,-0.2168943304382987,-0.4705305350836253,0.8567521111492312,-0.3029891117037526,-0.3610495702669474,-0.0922655392719388,0.4858454491420866,-0.1889406451384228,-0.2805277806612867,-0.2262786306381023,-0.1212208421617621,-0.1194957411143004,-0.1711534724157458,-0.2933170330901219,-0.2383099264997698,-0.1854717345309857,-0.1232948716050105,-0.1530909702316825,0.0266493917199238,-0.2223398849885161,-0.0170631530844733,-0.2569592229116805,-0.3820544624225545,-0.400796677093131,-0.4743420639703698,0.767041891565878,0.9873709912148236,3.0030555551929936,0.3540274861383882,-0.2449265049874135,-0.3616489291202656,-0.7880688437602863,0.2939565253401415,0.9157567355503312,-0.7083222697013878,-0.1741458092334947,-1.0534362742355252,-0.4160722538233356,-1.4197186598572344,-0.7841983022875172,-3.047625431774013,0.5686321738016593,0.8380418690644681,1.9140219113824868,-0.6122899156629739,-1.5457060568782022,-0.3925324848309583,0.2301954721187544,-0.0989046133923242,7,-1.177060413639728,-0.2116254610577886,-0.1728257453041733,0.1372652016859669,-0.0220413958146941,-0.5925860136215095,0.0014764575181038,4,3,13,True
CH_051,46.303,7.809,1,0,7,3,1,13,0.3890790735605318,-1.7947787154861654,0.8952091995005922,0.4771786790135103,0.8059927977453718,-1.0565627906147848,1.0436606148209036,0.24732442292432,-0.0229925501183896,-0.6312023566042811,-0.6343769928459315,0.7512141832335862,0.5009598278948271,-0.531525862033922,-0.1434600688078546,1.1498408675799523,-0.3826728239536059,-0.2489673637570096,-0.266880990962672,-0.2835746903997547,-1.0467364992399308,-0.9841801882250418,-0.7136934512833535,1.4592751694890551,0.2754866425423721,-2.6353951120212926,0.3415572958331399,2.862759897779957,-0.073207246395929,-0.6185677000086734,-0.0843693708310462,-0.2168943304382987,-0.4705305350836253,1.8043324550264093,-0.3029891117037526,-0.3610495702669474,-0.0922655392719388,0.1975778228402732,-0.1889406451384228,-0.2805277806612867,-0.2262786306381023,0.0654740856728337,-0.1194957411143004,-0.1711534724157458,-0.2933170330901219,-0.2383099264997698,-0.1854717345309857,-0.1232948716050105,-0.1530909702316825,-0.5050960467941736,-0.0837316688715765,-0.3091843338906578,18.568146147722565,-0.0078683985395949,-0.4360062373960579,-0.7098622535055418,-0.5468846419569181,-0.7783453774757525,-0.2447215202905219,-0.1720966946506053,-0.2449265049874135,0.2932251442800557,-0.1768997705788755,0.2939565253401415,0.5813475780824919,-0.3966122915609583,0.7807966129009698,1.4259159517898516,-0.3270674671140706,-0.1464791039381817,-0.5820050141739892,-3.047625431774013,0.5686321738016593,0.4786073404238044,1.916469073659956,-0.7407026890707771,0.9259624186801929,-0.3925324848309583,0.2301954721187544,-0.0989046133923242,7,-1.177060413639728,-0.2116254610577886,-0.1728257453041733,0.1372652016859669,-0.0220413958146941,-0.5925860136215095,0.0014764575181038,4,3,13,True
DE_001,51.111,10.425,2,3,13,3,0,13,0.466425029660814,0.9588173386426968,0.5518406884723868,-0.904101407288026,0.3363119625338547,-0.0702185519297093,-0.4599369698900588,-0.058953469931234,0.1356449262492203,0.1886481693370763,0.0308092011225073,0.1662662257495666,-0.1358530098211005,-0.1538382450148292,0.0803204889943239,0.0746669990644151,-0.1728422024748159,-0.2621521563921147,-0.1336340379189244,0.8523367235885021,0.9135980355395243,-0.9841801882250418,1.3097681634893428,0.3303527543896138,0.2621965662394794,-0.6946272953209576,-0.8414949258194043,0.1748520731836292,-0.2817353016820738,0.4988006928299944,-0.0843693708310462,-0.2168943304382987,-0.1319510646468539,0.6198570251799368,-0.3029891117037526,-0.151759645333984,-0.0922655392719388,-0.0906898034615401,-0.1889406451384228,-0.2805277806612867,-0.2262786306381023,-0.167894574120411,-0.1194957411143004,-0.1711534724157458,1.4798424324829318,-0.0863709297145746,-0.1854717345309857,-0.1232948716050105,-0.1530909702316825,0.5583948302340213,-0.1946182417651281,0.8593003893340802,0.0092543883902179,1.1146897931092834,-0.4360062373960579,-0.7098622535055418,-0.1714770609504049,0.398798868317965,-0.0823326665163461,0.3540274861383882,-0.2449265049874135,-1.362355378361206,-1.085882750502736,0.2939565253401415,0.205908514762971,-0.6244003525097337,0.0912973574821042,0.4634669864129121,-0.1153880247633471,0.7000153260959135,0.2498804967952678,-0.5634520928474485,0.1655617524319868,0.22953074830494147,0.47910753219582364,-0.24203858750309679,-0.504773094367888,1.2470260105851927,-0.7163908219051099,0.298531730720949,7,1.0336630456241551,-0.6205264225671441,-0.3177245898999089,0.3023801032182442,-0.6758531966485616,-0.3818010272920727,0.3315554015308058,3,2,15,True
DE_002,51.031,10.51,2,3,13,3,0,13,0.466425029660814,1.5970385038335269,-0.4364963948318662,-0.651536917217266,0.3363119625338547,0.1786720503553093,-0.3585708405837017,-0.3196155064040461,0.320721982011432,1.1758308220070528,-0.164833797103504,0.6503610871156519,0.207752476504987,-0.2627420364252425,0.3041010467965025,0.7528535930511391,1.3004325065746092,1.2256226594095645,1.8352920332223424,0.0801184151203258,0.3750811651309132,1.0835131694370146,1.739959379359181,-0.5826084377542312,0.2171754860132751,-0.3745550932990859,0.5402187378849399,0.3026127458474628,0.2807600767900565,1.1702546184524905,-0.0843693708310462,-0.2168943304382987,-0.4705305350836253,0.7383045681645839,-0.3029891117037526,-0.3610495702669474,-0.0922655392719388,-0.3789574297633535,-0.1889406451384228,-0.2805277806612867,-0.2262786306381023,-0.167894574120411,-0.0868699582634962,-0.1711534724157458,-0.2933170330901219,-0.2383099264997698,-0.1854717345309857,-0.1232948716050105,-0.1530909702316825,1.621885707262216,-0.2362007066002101,-0.3091843338906578,-0.2189287070114093,0.3663176653433644,-0.1895393152755693,0.4677386941703182,0.0162267295528516,0.9873709912148236,0.2424450410320054,0.8801516669273817,-0.2449265049874135,0.3152995512486058,-0.6042241747922531,1.5843502981153277,-0.4789515678741171,0.2148188194068072,-0.0931309754561652,0.7563862367450241,2.339450345386173,0.3012534871542323,-0.2696693830675973,-0.5215778141123595,0.10105354482869981,0.16675119325848953,0.4645169042773315,-0.08020218091395648,-1.1671998106761776,2.195578731953904,-1.39191825181096,0.7204461726918276,6,2.048327026800902,-0.6282391479924553,-0.4640028502281133,0.147705392882258,-0.4221563290992293,-0.3599726289881803,0.1588386234708176,3,2,15,True
DE_003,51.032,10.514,2,3,13,3,0,13,0.466425029660814,0.968171634952491,-0.3450453548319395,-0.3442931916694655,0.3363119625338547,0.0957085162603035,-0.5613030991964157,-0.3065824045804055,0.5057990377736437,1.3680683941997478,-0.0865765978130994,0.5293373717741305,0.978867114422834,-0.2812788519844618,0.3936132699173739,0.736312456612438,0.7324018425011817,0.6520013846937177,1.1532790210292525,0.31340338672794,-1.2022052999013864,0.6152591603015277,0.4586600715089665,0.7648128622483373,0.355684696465639,-0.1505913720255429,-1.014468699139625,1.15840632193074,0.3363016695297326,2.4466513085856376,-0.0843693708310462,-0.2168943304382987,-0.4705305350836253,-0.3277233186972414,-0.3029891117037526,-0.3610495702669474,-0.0922655392719388,-0.3789574297633535,-0.1889406451384228,-0.2805277806612867,-0.2262786306381023,-0.167894574120411,0.0436331731397203,-0.1711534724157458,0.5932626996964049,-0.2383099264997698,-0.1854717345309857,-0.1232948716050105,-0.1530909702316825,3.2171220228045088,-0.250061528211904,-0.0170631530844733,-0.3025958419920059,-1.1304265901884734,-0.0134915137609346,0.2322185046351462,0.0162267295528516,0.398798868317965,2.1911112863221147,2.458524209294362,0.2359383763640222,-1.2519833435184553,-0.5725392809923888,0.2939565253401415,1.042239903965289,0.2387965100329941,-0.4128624328472942,1.1643809068504658,0.0698603142361148,0.5181239609646203,-0.6778017553298665,-0.5215778141123595,0.10105354482869981,-0.9248306678533391,0.44064552885372216,0.013532541474592973,-1.3957067807013155,2.195578731953904,-1.39191825181096,0.7204461726918276,6,2.048327026800902,-0.6282391479924553,-0.4640028502281133,0.147705392882258,-0.4511575209175834,-0.3820578432582238,-0.1742459772742926,3,8,15,True
DE_004,51.086,10.596,2,3,13,3,2,13,0.466425029660814,-0.3412024212545551,2.00092699189627,-1.063053869097386,0.3363119625338547,-0.3744181769447327,-0.6119861638495943,-0.3326486082276867,-0.1578344050308581,1.1758308220070528,0.1481950000581143,-0.1766343010514104,-0.3076557529841441,-0.2071315897475846,-0.4724174887770572,0.8521004116833426,-0.2004004708399174,-0.1099606682003276,-0.0733085187526772,0.662297190940339,-0.6252855955081922,-0.9841801882250418,0.5629686866862894,-0.2997353857250839,0.1310155435348557,-0.6978104996926516,0.2006275328644224,-0.5206393758829172,-0.8764093408086977,0.6461955289172611,-0.0843693708310462,-0.2168943304382987,0.2066284057899175,-0.564618404666536,-0.3029891117037526,-0.151759645333984,-0.0922655392719388,-0.3789574297633535,0.674096666699837,-0.2805277806612867,-0.2262786306381023,-0.167894574120411,-0.1194957411143004,-0.1711534724157458,0.5932626996964049,-0.2383099264997698,-0.1854717345309857,-0.1232948716050105,-0.1530909702316825,0.5583948302340213,-0.2639223498235979,0.2750580277217112,-0.2493531197316262,0.3663176653433644,-0.4360062373960579,-0.7098622535055418,-0.1714770609504049,0.398798868317965,-0.163527093403434,0.3540274861383882,0.2359383763640222,-0.0084584176234631,-0.515313712342444,-0.9964372474350444,-0.9959900807118468,-0.2887126837431173,0.3908320521883507,0.8400774511256276,0.2056288077956486,0.1823245176453098,0.2662982411198192,-0.5215778141123595,0.10105354482869981,-0.36905700918991247,0.10427614788468262,0.4104237431923357,0.08608300196033195,1.3152529847233638,-1.5267942078436636,1.4724893470061196,6,1.3778342027681516,-1.2624458514969783,1.0078864049168297,2.007016329597949,-0.2073414225379999,-0.4304758397163569,0.617803633308235,5,8,13,True
DE_005,51.116,10.341,2,3,13,3,2,13,0.466425029660814,0.251787218428531,1.5250377417476717,-1.1072003532192405,0.3363119625338547,0.1510175389903078,-0.2572047112773448,-0.0328872662839529,-0.1789860685465394,0.4196963713824522,-0.0604908647162978,-0.1564636818278235,-0.5114217972007774,0.0825061533652167,0.2593449352360668,0.9678883667542464,-0.2117037100296915,0.0625871854803103,-0.0554323993499385,1.6583337878070858,0.1915601977292891,0.9025355637607764,1.7005526710861685,0.1223516810420713,0.4028707433433119,-1.650879036872847,-0.1125219403886466,0.6628454315873454,-1.0339148180939732,2.3828814363858783,-0.0843693708310462,-0.2168943304382987,0.545207876226689,1.212094740103173,-0.3029891117037526,1.7318496790626867,-0.0922655392719388,0.1975778228402732,-0.0810609811586403,-0.2805277806612867,-0.2262786306381023,-0.167894574120411,-0.0216183925618879,-0.1711534724157458,1.4798424324829318,-0.2383099264997698,-0.1854717345309857,-0.1232948716050105,-0.1530909702316825,1.0901402687481183,0.0825981904687509,1.1514215701402646,-0.0363822306901075,0.3663176653433644,-0.1895393152755693,0.4677386941703182,0.5793381010626214,0.9873709912148236,1.6227502981124995,2.984648390083356,0.2359383763640222,-0.5529604561810336,-0.8474629602748607,1.5843502981153277,-0.0757479066098494,-0.336668064995491,-0.3030710086279704,0.630849415174119,-0.0819103354483465,0.9378732651137586,-0.216032771754864,-0.6208839657628942,0.2080998685289843,0.35626844647573475,0.3748491846010274,0.7789584995740109,1.381272996011741,-0.4673088420442781,-0.1943051722116009,0.5850231522752105,6,0.2093915395103126,0.3272747446579449,-0.758686649396492,-0.996802623269266,-0.747009083669036,-0.3818010272920727,-0.4687418012282312,3,2,15,True
DE_006,51.12,10.346,2,3,13,3,2,13,0.466425029660814,0.9628736680428688,0.7904043767582202,-1.0568026106432484,0.3363119625338547,-0.0702185519297093,-0.0037893880114523,-0.208834140903101,0.162084505643822,0.0266773348996086,-0.6343769928459315,0.3276311795382617,-0.335623641406035,0.0083588911283395,0.0131863216536703,0.6701479108576357,-0.081363555365086,-0.0564805959568415,0.0820795301367063,1.086180524859327,-0.1215947641348075,-0.1349777107332456,0.5629686866862894,0.5904710936479549,0.2335021123791438,-2.073474737199452,-0.6891755956430854,-0.0383339161287881,0.0445476325741108,1.850205749594844,-0.0843693708310462,-0.2168943304382987,-0.4705305350836253,-0.2092757757125941,-0.3029891117037526,0.2668202045319428,-0.0922655392719388,-0.3789574297633535,-0.1889406451384228,-0.2805277806612867,-0.2262786306381023,-0.0745471102031131,-0.1194957411143004,-0.1711534724157458,0.5932626996964049,-0.1623404281071722,-0.1854717345309857,-0.1232948716050105,-0.1530909702316825,0.5583948302340213,-0.2916439930469859,0.5671792085278956,-0.1048371593105957,0.3663176653433644,-0.3303775564872771,-0.2388218744351977,-0.1714770609504049,0.398798868317965,0.0800561872578296,1.4062758477163753,-0.2449265049874135,-1.3844297853297562,-0.7185548372107744,0.2939565253401415,0.070170480366431,0.1908411287806203,-0.056230123332658,1.01792128168441,0.1914715759957727,-0.1604707474098197,-0.3044176186282982,-0.6208839657628942,0.2080998685289843,1.0222665070511519,0.3236896411399848,1.1701387990296583,-0.01749381363767399,0.5985709943412546,-0.9431636437667168,1.0437745913682983,7,0.2093915395103126,0.2225348995732504,-1.4241877289234297,-0.9697517165282104,-0.5754394267743436,0.4253595322061022,-0.3497461862511385,3,7,15,True
DE_007,51.069,10.464,2,3,13,3,1,13,0.466425029660814,1.6621003248635446,0.3033656773817091,-1.1555628023450484,0.3363119625338547,-0.73392682468976,-0.2065216466241662,-0.1762513863439995,0.082765767460017,0.8554348683525609,-0.0604908647162978,0.3276311795382617,-0.6272887635200394,0.3536070809187986,0.1698327121151953,0.8769121163413929,0.0007219949876713,0.1720335418973419,-0.0343904183442025,-0.0536719036009723,0.6041162194129729,0.4815283911135496,3.011984347440886,0.5459945170576007,0.2332367536256537,0.3076998106901902,-0.2890427651898882,-0.6352593303523599,-1.3666035477409986,1.7863298392873102,-0.0843693708310462,-0.2168943304382987,-0.4705305350836253,-0.0908282327279469,-0.3029891117037526,0.0575302795989793,-0.0922655392719388,-0.3789574297633535,0.2425780107807071,-0.2805277806612867,-0.2262786306381023,-0.167894574120411,-0.1194957411143004,-0.1711534724157458,-0.2933170330901219,-0.2383099264997698,-0.1854717345309857,-0.1232948716050105,-0.1530909702316825,-0.5050960467941736,-0.3193656362703738,-0.3091843338906578,-0.1200493656707041,0.3663176653433644,-0.3303775564872771,-0.0033016849000257,3.95800633012124,5.107375851492836,1.7039447249995876,1.9324000285053688,-0.2449265049874135,-0.3984396074011825,-0.53977011326021,1.5843502981153277,-1.559611418990207,0.562495333486517,2.4780080275445004,-1.0115906670452235,-0.4190958798005036,-0.5032660124649493,-1.2111393525138354,-0.5509810735180504,0.1665069965327015,0.7208106739416359,1.1628816108190918,-0.5591752235259159,-0.4485357787660436,0.8440876596804232,-1.3775436489777086,1.54257961973413,6,1.140324083814638,-0.496955938573788,-0.2416458934595581,0.0985644989756013,0.4293392346843325,-0.2949720064192978,0.5313917909077811,3,2,15,True
DE_008,51.055,10.479,2,3,13,3,1,13,0.466425029660814,1.0988061526337176,0.7423868680482735,-1.105411078735188,0.3363119625338547,-0.7892358474197648,-0.2065216466241662,0.4688871539262103,-0.2001377320622207,0.2915379899206554,0.0829806673161104,0.0250718911844584,-0.6552566519419303,0.4578766684394071,0.7292841066206418,0.8851826845607438,0.2249815654976746,0.2224617766243715,0.4691768678583775,0.3152684211797562,0.1954885326059455,1.330730868604011,1.3097681634893428,0.3047216272082743,0.4199099875766497,-0.2658839181202669,0.3044759556922886,-0.2121499448150069,0.6511746338604044,3.860095086039852,-0.0843693708310462,-0.2168943304382987,-0.4705305350836253,-0.0908282327279469,-0.3029891117037526,0.4761101294649061,-0.0922655392719388,-0.3789574297633535,0.2425780107807071,-0.2805277806612867,-0.2262786306381023,-0.167894574120411,-0.1194957411143004,-0.1711534724157458,-0.2933170330901219,-0.2383099264997698,-0.1854717345309857,-0.1232948716050105,-0.1530909702316825,3.2171220228045088,-0.1946182417651281,-0.0170631530844733,-0.0896249529504872,1.1146897931092834,-0.0839106343667885,0.9387790732406625,-0.1714770609504049,0.398798868317965,3.2466388358542573,6.141393474817317,0.2359383763640222,0.5949087061835745,0.2139207445799055,-2.28683102021023,-2.3934748439307696,2.061100997623197,3.095451915339481,-0.781439827498564,-0.418519340948925,-0.2094414995605525,-1.137737689781254,-0.5509810735180504,0.1665069965327015,0.04295561089296941,0.9954125998685485,-0.24583485201258193,-1.301631709430207,1.088117484226737,-1.5379842602677587,1.631084180824095,6,1.1613200947380324,0.0020540780446906,-1.0718844022196314,-0.7126589020572854,0.5935300186451486,0.5057151976173201,0.6518024305179622,3,7,13,True
DE_009,51.276,10.418,2,3,13,3,1,13,0.466425029660814,1.3415634379331585,0.4537255948910884,-1.0643423375637964,0.3363119625338547,0.2892900958153179,-0.5106200345432372,-0.3000658536685852,0.2149636644330253,2.73081918374352,-0.6343769928459315,0.5495079909977174,-0.3635915298279258,-0.2117657936373895,0.1250766005547596,0.9430766620961952,0.1971040765382924,0.4099540824236861,0.5738550835357166,-1.2104804520286392,-1.2022052999013864,-0.9841801882250418,1.8396308246559328,0.2436055387284846,0.362889988621173,-0.4652720463039335,-0.0620132930475668,0.2970093798516585,-0.7134293233693082,0.5967921632374934,-0.0843693708310462,-0.2168943304382987,-0.4705305350836253,-0.564618404666536,-0.3029891117037526,-0.3610495702669474,-0.0922655392719388,-0.3789574297633535,-0.1889406451384228,-0.2805277806612867,-0.2262786306381023,-0.167894574120411,-0.1194957411143004,-0.1711534724157458,2.3664221652694586,-0.2383099264997698,-0.1854717345309857,-0.1232948716050105,-0.1530909702316825,-0.5050960467941736,-0.4163913875522315,-0.8934266955030267,-0.3025958419920059,-1.1304265901884734,-0.4360062373960579,-0.7098622535055418,0.0162267295528516,0.9873709912148236,2.840666701418818,0.8801516669273817,0.2359383763640222,-0.6044674057743173,-0.8651727678360015,-0.9964372474350444,-0.7973189576405473,-0.3246792196823976,0.182258717243342,0.2856231558541298,0.031552510542333,-0.9160194948782684,-1.5355890473936828,-0.6656470656914116,0.15176294958286385,0.9649897390993973,0.3137624734106307,0.9017098872133211,0.7182697101692711,0.0679129294094306,-0.7789491383093103,1.1285418990128555,6,0.3377621507024635,-0.6009989198355105,0.5900102784692026,0.4243828846330001,-0.957524950797876,0.7434329655273331,-0.0304462458343574,3,2,13,True
DE_010,51.205,10.39,2,3,4,2,0,30,0.466425029660814,-0.2717378866018691,1.6081137201387876,-0.8557993709975201,0.3363119625338547,-0.5126907337697434,-0.7133522931559513,-0.2935493027567649,-0.3825708298849722,-0.6653779249940937,0.3960094644777289,-0.237146158722171,-0.6232933508883407,0.2771427167370192,-0.7073870744693447,-0.9922363012317722,-0.2043354348013174,-0.2939553480411396,-0.4620117170368853,-1.2104804520286392,-1.2022052999013864,1.705552767182026,1.943496531679162,1.004097070488682,0.4936846153953824,0.0961450414364631,-0.1214752358733936,-2.115667318849777,-0.5711249550428723,2.511331884191889,-0.0843693708310462,-0.2168943304382987,-0.4705305350836253,-0.564618404666536,-0.3029891117037526,-0.3610495702669474,-0.0922655392719388,-0.3789574297633535,-0.1889406451384228,-0.2805277806612867,-0.2262786306381023,-0.167894574120411,-0.1194957411143004,-0.1711534724157458,-0.2933170330901219,-0.2383099264997698,-0.1854717345309857,-0.1232948716050105,-0.1530909702316825,-0.5050960467941736,-0.4579738523873133,-1.185547876309211,-0.3102019451720602,-1.5046126540714329,0.2681849686624808,1.1742992627758344,3.207191168108213,2.7530873599054,1.460361444338324,3.510772570872349,0.7168032577154579,-0.1261885881223972,-0.5126632649523414,0.2939565253401415,-0.5958713747747731,-1.523563750991742,-1.308277554436842,0.9551528708989572,-0.2455192495518895,1.3576225692628967,0.3590664663323326,-0.7254901668261957,0.2051602178782374,1.426900469064134,0.4673796224132382,0.10063205372047708,-0.5706621231737103,1.7698234220540965,-1.5777657118444224,1.2652257337349004,6,0.8597918917287294,0.2036331065288184,-1.1191521200659174,-0.7463675350692803,-0.7552859163035892,1.1909838338221692,-0.3966081427338593,3,2,0,True
DE_011,51.282,10.229,2,3,4,2,0,30,0.466425029660814,-0.1296471033225471,1.411928501649338,-0.8146026900713175,0.3363119625338547,-0.3191091542147287,-0.3078877759305233,-0.1371520808730777,-0.4989049792212195,-0.9345105260638666,0.6438239288973434,-0.418681731734453,-0.6352795887834368,1.2063005966428857,-0.5977346011462771,-1.6952345998765468,-0.3201372635192416,-0.4108969091309033,-0.5985140930864952,-1.2104804520286392,-1.2022052999013864,1.777531209449699,0.6949372319053632,1.067386684165422,0.2237475396037959,0.412076188659334,0.3156760608314347,-0.9440569909170258,-1.478675266819045,2.529375926098744,-0.0843693708310462,-0.2168943304382987,0.0373386705715318,-0.3869470901895651,-0.3029891117037526,-0.3610495702669474,-0.0922655392719388,-0.3789574297633535,-0.1889406451384228,-0.2805277806612867,-0.2262786306381023,-0.167894574120411,-0.1194957411143004,-0.1711534724157458,-0.2933170330901219,-0.2383099264997698,-0.1854717345309857,-0.1232948716050105,-0.1530909702316825,-0.5050960467941736,-0.4163913875522315,-0.6013055146968422,-0.3102019451720602,-1.5046126540714329,-0.2951679961843502,-0.0033016849000257,0.2039305200561082,0.398798868317965,1.1355837367899724,2.984648390083356,0.2359383763640222,0.0209741250012704,-0.5669974364494469,-0.9964372474350444,-0.6220934950559229,-1.8592514197583585,-1.420194953675627,1.1539195050528903,-0.2368327308547711,-0.8600529209917167,-1.0323772140673857,-0.7146007915703728,0.21551330873780075,1.419412370672716,1.279006386815953,-0.073566970771291,-1.6367878304270478,0.7696703113492004,-1.6179431755022624,1.9499169488482864,6,1.031257226610104,0.8181805285659537,-1.709629442684267,-0.9410915034369406,-0.0634258649362508,1.474788930605487,0.9352654788090105,3,2,0,True
DE_012,51.285,10.222,2,3,4,2,0,30,0.466425029660814,0.2358349619243801,1.1370369086163374,-0.8534186437284036,0.3363119625338547,-0.3744181769447327,-0.1558385819709877,-0.0394038171957731,-0.3799268719455121,-0.7422729538711716,0.2003664662517174,-0.6607291624174956,-0.6632474772053276,1.0023956254914737,-0.0159051508606127,-0.6283312995803592,-0.0927433248339013,-0.1812649381454767,-0.3133639673459016,-1.2104804520286392,-1.2022052999013864,1.4026534952646892,2.312379812023777,0.0774360477518364,0.2549828463055784,-0.1865905147440137,0.3286082347847515,-0.136278303350624,0.3104828099329277,-0.6185677000086734,-0.0843693708310462,-0.2168943304382987,-0.4705305350836253,-0.564618404666536,-0.3029891117037526,-0.3610495702669474,-0.0922655392719388,-0.3789574297633535,-0.1889406451384228,-0.2805277806612867,-0.2262786306381023,-0.167894574120411,-0.1194957411143004,-0.1711534724157458,-0.2933170330901219,-0.2383099264997698,-0.1854717345309857,-0.1232948716050105,-0.1530909702316825,-0.5050960467941736,-0.4579738523873133,-1.185547876309211,-0.3102019451720602,-1.5046126540714329,-0.365587116790204,-0.2388218744351977,0.9547456820691346,2.164515237008541,-0.163527093403434,-0.1720966946506053,0.2359383763640222,-0.2954257082146151,-0.5569980212958775,-0.9964372474350444,-1.9171577414120025,0.8502276210007597,1.1349992366790789,0.5366967989959401,-0.2710150787661457,-0.7061448428036994,-0.7943996191493744,-0.7146007915703728,0.21551330873780075,1.3527190903883073,1.271895764349346,1.0899715958880516,-1.4693496057734725,0.8854539354552656,-1.518771504170808,1.7287619238218948,6,1.685474238253624,0.9429631854821444,-2.034226812521959,-1.1050279503191152,-0.1182846247486129,1.474788930605487,0.7344984750151786,3,2,0,True
