SITE_ID,gee_temp_media_C,gee_humedad_rel_pct,gee_ndvi_verano,cds_precip_mm_mes,dem_elevacion_m,dem_pendiente_deg,dem_orientacion_deg
IE_023,9.603704391112899,81.14524429705057,0.4678735136985779,,62.59,4.2834,150.3984
IE_024,9.603704391112899,81.14524429705057,0.4678735136985779,,62.59,4.2834,150.3984
IE_025,10.245887983674208,80.37867417982953,0.5052546262741089,,28.5,4.0424,251.3774
IE_026,10.245887983674208,80.37867417982953,0.5052546262741089,,28.5,4.0424,251.3774
IE_027,10.245887983674208,80.37867417982953,0.5052546262741089,,28.5,4.0424,251.3774
IE_028,10.490937459572308,81.2220700913106,,,5.87,3.4445,120.2801
IE_029,10.142029046367156,81.70745782819192,,,14.48,4.9655,236.141
IE_030,10.142029046367156,81.70745782819192,,,14.48,4.9655,236.141
IE_031,9.824964771824227,82.5405606851385,,,89.16,1.6463,195.6636
IE_032,9.824964771824227,82.5405606851385,,,89.16,1.6463,195.6636
IE_033,9.824964771824227,82.5405606851385,,,89.16,1.6463,195.6636
IE_039,9.845484024353937,80.9421843679705,0.6901984214782715,,149.39,2.629,283.4981
IE_040,9.845484024353937,80.9421843679705,0.6901984214782715,,149.39,2.629,283.4981
IE_041,9.845484024353937,80.9421843679705,0.6901984214782715,,149.39,2.629,283.4981
IE_042,9.792348876900007,80.9144275018395,0.4955943524837494,,309.92,4.5421,29.9373
IE_043,9.792348876900007,80.9144275018395,0.4955943524837494,,309.92,4.5421,29.9373
IE_044,9.792348876900007,80.9144275018395,0.4955943524837494,,309.92,4.5421,29.9373
IE_045,9.510370280748816,82.02810876316371,0.7134612798690796,,,,
IE_046,9.510370280748816,82.02810876316371,0.7134612798690796,,,,
IE_047,9.510370280748816,82.02810876316371,0.7134612798690796,,,,
IE_048,9.82737557228262,80.27228611858945,0.85630202293396,,86.16,6.8861,357.7637
IE_049,9.61972934642256,81.57859511963156,0.636442244052887,,160.97,20.0987,77.3439
IE_050,9.980418018356659,80.5565094247569,0.8013924956321716,,74.92,3.0447,188.5914
IL_001,20.18288837382437,68.74410862825724,0.19224156439304352,,110.27,1.2332,19.9049
IL_002,20.18288837382437,68.74410862825724,0.1646626889705658,,107.2,1.7794,19.7085
IL_003,20.18288837382437,68.74410862825724,0.10562840849161148,,107.49,0.3976,359.2457
IL_004,19.89926475346158,60.25087264028672,0.0964878723025322,,166.68,1.6308,183.0128
IL_005,19.89926475346158,60.25087264028672,0.07760509103536606,,172.16,1.6727,205.6034
IL_006,19.89926475346158,60.25087264028672,0.06658368557691574,,182.78,2.6587,156.5168
IL_007,20.581512851444927,61.97976967383536,0.2117171585559845,,249.38,7.4394,302.6553
IL_008,20.581512851444927,61.97976967383536,0.4392910897731781,,251.69,30.7649,138.9715
IL_009,20.581512851444927,61.97976967383536,0.26954203844070435,,241.04,3.7415,300.6247
IL_010,20.61632307770185,64.74351884349254,0.2402937114238739,,26.76,1.6201,268.9335
IL_011,20.61632307770185,64.74351884349254,0.3406873941421509,,25.71,1.4742,251.2018
IL_012,20.61632307770185,64.74351884349254,0.21824437379837036,,30.12,3.3538,328.4229
IL_013,20.855352535332145,63.31622771224349,0.29707634449005127,,44.63,2.1497,170.0738
IL_014,20.855352535332145,63.31622771224349,0.1808699071407318,,49.32,1.2753,315.1421
IL_015,20.855352535332145,63.31622771224349,0.23889310657978058,,44.14,4.0644,183.4224
IL_016,20.855352535332145,63.31622771224349,0.21961970627307892,,60.44,6.7219,247.8362
IL_017,20.855352535332145,63.31622771224349,0.1573045402765274,,46.9,1.9231,139.3794
IL_018,20.855352535332145,63.31622771224349,0.4020395576953888,,51.51,2.4878,220.5742
IL_019,19.953787710183178,65.96722154580917,0.2188309282064438,,57.66,0.3848,18.3808
IL_020,19.953787710183178,65.96722154580917,0.38764822483062744,,69.98,2.6734,16.351
IL_021,19.953787710183178,65.96722154580917,0.38916975259780884,,63.62,1.2444,13.4964
IL_022,20.110224204945837,67.0910498469612,0.46774822473526,,87.1,3.7804,152.6742
IL_023,20.110224204945837,67.0910498469612,0.5552356839179993,,71.24,7.2652,180.0398
IL_024,20.110224204945837,67.0910498469612,0.12023909389972687,,61.52,1.3163,200.4726
IL_025,20.581512851444927,61.97976967383536,0.37335205078125,,183.16,4.9046,284.0044
IL_026,20.581512851444927,61.97976967383536,0.7142249941825867,,185.31,2.9662,258.6305
IL_027,20.581512851444927,61.97976967383536,0.7692565321922302,,175.26,2.0813,310.1722
IL_028,19.9941996507805,61.98724244701763,0.107095867395401,,208.26,0.2698,247.0473
IL_029,19.9941996507805,61.98724244701763,0.10699914395809174,,193.27,2.7151,305.1023
IL_030,19.9941996507805,61.98724244701763,0.1290711909532547,,197.24,4.8628,222.6389
IL_031,20.18288837382437,68.74410862825724,0.46122658252716064,,99.48,4.8308,12.4037
IL_032,20.18288837382437,68.74410862825724,0.15508593618869781,,99.55,3.9764,33.0439
IL_033,20.18288837382437,68.74410862825724,0.33357951045036316,,107.69,1.1909,69.5273
IL_034,21.09099778715455,64.34304538451498,0.41034117341041565,,19.32,8.8922,167.1672
IL_035,21.09099778715455,64.34304538451498,0.3078722655773163,,7.16,8.4257,87.4223
IL_036,21.09099778715455,64.34304538451498,0.2404775172472,,3.46,1.0862,45.7339
IL_037,21.09099778715455,64.34304538451498,0.5269259214401245,,4.52,0.1875,219.0304
IL_038,20.61632307770185,64.74351884349254,0.1724255084991455,,27.93,0.7744,120.5094
IL_039,20.61632307770185,64.74351884349254,0.45138517022132874,,25.97,1.0553,196.3359
IL_040,20.18288837382437,68.74410862825724,0.12258319556713104,,178.73,7.9605,32.5992
IL_041,19.778202426398934,67.43939243382124,0.738270103931427,,132.72,0.9251,203.5953
IL_042,20.18288837382437,68.74410862825724,0.13678303360939026,,83.56,1.715,43.0934
IL_043,20.18288837382437,68.74410862825724,0.27225184440612793,,78.49,0.9939,63.0244
IL_044,20.855352535332145,63.31622771224349,0.3778478503227234,,39.19,1.928,99.0976
IL_045,20.855352535332145,63.31622771224349,0.26045525074005127,,43.83,3.1776,0.17
IL_046,20.18288837382437,68.74410862825724,0.32193490862846375,,96.15,10.6954,49.1592
IL_047,20.18288837382437,68.74410862825724,0.18771310150623322,,98.84,2.0957,16.8301
IL_048,19.89926475346158,60.25087264028672,0.10997471213340759,,193.27,5.0112,135.735
