site_id,latitude,longitude,outlier_flag,total_plant_cover_z,clay_content_z,silt_content_z,sand_content_z,aggregate_stability_z,bulk_density_z,soil_moisture_z,as_z,cu_z,k_z,mo_z,ni_z,p_z,pb_z,zn_z,soil_p_h_z,plot_total_c_z,plot_total_organic_c_z,plot_total_n_z,nematode_shannon_z,macro_total_abundance_z,macro_order_richness_z,macro_shannon_z,earthworm_abundance_z,earthworm_richness_z,earthworm_shannon_z,orib_total_abundance_z,orib_species_richness_z,orib_shannon_z,meso_total_abundance_z,meso_species_richness_z,meso_shannon_z,coll_total_abundance_z,coll_species_richness_z,coll_nymphs_abundance_z,coll_shannon_z,bac_asv_richness_z,bac_total_reads_z,bac_shannon_z,fun_asv_richness_z,fun_total_reads_z,fun_shannon_z,euk_asv_richness_z,euk_total_reads_z,euk_shannon_z,oomy_asv_richness_z,oomy_total_reads_z,oomy_shannon_z,cerc_asv_richness_z,cerc_total_reads_z,cerc_shannon_z,eu_clay_content_z,eu_sand_content_z,eu_silt_content_z,eu_water_holding_capacity_z,eu_cn_ratio_z,eu_p_z,eu_p_h_z,eu_as_z,eu_organic_carbon_octop_z,eu_zn_z,country_enc,pedoclimatic_region_enc,soil_type_enc,land_use_type_enc,land_use_intensity_enc,dominant_vegetation_enc,eu_uso_suelo_nombre_enc,eu_soil_texture_class_enc,eu_env_zone_enc,eu_soil_type_wrb_enc
SI_012,45.622,15.068,True,0.46631420705028304,0.27613252167767494,-0.210519654939955,-0.027542500967686154,0.9260223445216486,-0.8353266996947682,-0.19540894977797948,0.6122512739862571,-0.1816300264859996,-0.691009601286453,0.7090382616393472,0.6301904678920649,-0.7671282056294936,0.4254372412107734,0.6621499392799882,0.5957127968834832,0.4754334902841955,0.39250392604721773,0.10642259728323086,-0.14824380751861538,-0.37480892271714966,-0.6013055146968422,-0.31690357307252004,-0.1808981911111381,-0.007868398539594996,0.24705738510367314,-0.18953931527556936,0.9387790732406623,1.8177601108605086,-0.5468846419569181,-0.7783453774757525,-0.6420043641948351,-0.24472152029052197,-0.17209669465060531,-0.24492650498741353,-0.6185677000086734,0.7273551479948754,-0.7224100334145601,0.8178600276999352,-0.9964372474350444,0.5390836900999328,-0.7829445648568576,-0.18081307592527635,-0.9050256498525896,0.04524037900863845,1.404993148194701,0.18551400786279326,-0.18054959587043276,0.4901406740213445,0.801707980791353,-0.1246586250807546,1.162359936559042,-1.3849325089512314,1.3549798819325605,2.0656662930306027,0.312474046263998,-2.009013169893617,0.5936162524164679,-0.2739418850394864,0.5407095813610892,1.4939250554637462,11,5,4,2,1,30,2,5,4,6
SI_013,45.634,15.076,True,0.46631420705028304,0.4630191882287467,-0.7864915764015321,0.2270121937458823,0.9260223445216486,-0.3836363473997333,-0.18962291032659448,0.8663967595472487,-0.04943212951299128,-0.691009601286453,1.6350817865758014,0.448654894879783,-0.7271740793125067,0.18909284283072764,0.6845279950602061,-0.9260717554769698,-0.14044781729152842,-0.22943894265604878,-0.08434562391025323,-1.2077253433327062,-0.2292702957943631,-0.3091843338906578,0.04069068005723081,-0.1808981911111381,-0.007868398539594996,0.24705738510367314,-0.2247488755784963,0.46773869417031827,1.2867744047678147,-0.5468846419569181,-0.7783453774757525,-0.6420043641948351,-0.40711037406469774,-0.6982208754395988,-0.24492650498741353,-0.6185677000086734,-0.1703374020594976,-0.6078384212333022,0.21519031356856408,0.2939565253401415,0.4021116735725152,0.5528716966173174,-0.6363891978228271,-0.8337295590213689,-0.16395054795575886,0.1077793252953475,-0.20417500790646018,-0.0228615372095506,-0.9579944252931824,0.16269111674158257,-1.7869466016172149,0.6030924380767686,-1.2618037894794998,1.5192837457978206,1.417984073714212,-0.10230127944536956,-2.2250603969486416,0.4697423636184483,-0.11828462474861297,0.5407095813610892,1.4420142966983887,11,5,4,3,2,13,12,6,4,6
SI_014,45.634,15.079,True,0.46631420705028304,0.37892061838588925,-0.8473972266333928,0.31419142168126807,0.9260223445216486,-0.4573817110397391,-0.18962291032659448,0.5275361121325931,-0.10231128830219462,-0.8148960366995232,1.726381852414607,0.3276311795382617,-0.7471511424710001,0.13811660004287452,0.5726377161591167,-0.7441192546512637,-0.19226802850418617,-0.2817691732085435,-0.15023668364148945,0.4359477031430027,0.08259819046875093,-0.3091843338906578,-0.11622757208647315,-0.1808981911111381,-0.007868398539594996,0.24705738510367314,-0.400796677093131,-0.4743420639703698,-0.8646157247300631,-0.3591808514536615,-0.18977325457889377,-0.6420043641948351,-0.24472152029052197,0.3540274861383882,-0.24492650498741353,0.7587261763467392,0.2858670086238723,-0.5674793359749201,0.7179523453333962,0.2939565253401415,0.36879415603881904,0.7954111386343945,-0.8401995681454156,-0.7971324176149276,-0.14843182923089226,0.6203880133765436,-0.19948582524695377,0.7504911536490001,-0.26540807344710426,1.618211818679841,-0.5001083739072738,1.3631771860514512,-1.7071782717430521,1.713357647172186,1.417984073714212,-0.1654577541706292,-1.7941808867577322,1.0274793644110776,-0.12123580678361465,0.5407095813610892,1.8729546683170024,11,5,4,3,2,13,12,5,4,6
SI_015,45.635,15.081,True,0.46631420705028304,0.21055952665412989,-0.5215920173503877,0.20654802996361923,0.9260223445216486,-0.3467636655797308,-0.19251593005228704,1.8503959472321143,0.029886608670813712,-0.8020801985533434,3.943669165642737,0.7713848024571731,-0.7711236182611922,0.5436094404007964,0.8187963297415132,-0.09074436532259082,0.12151467974096852,0.03510181364386542,0.30688192195630415,0.12575689307135954,0.4984228388195696,-0.017063153084473304,0.23939794285557361,-0.1808981911111381,-0.007868398539594996,0.24705738510367314,-0.400796677093131,-0.4743420639703698,-0.8646157247300631,-0.5468846419569181,-0.7783453774757525,-0.6420043641948351,-0.16352709340343405,0.3540274861383882,-0.24492650498741353,0.6461955289172611,0.11662988853165446,-0.6478360818475795,0.4899253422033879,-0.9964372474350444,0.8182721472109981,1.3402866303907293,-0.6363891978228271,-1.1378199144836039,0.3332266432071238,0.9446914691013819,-0.06266674978009891,0.19819999352350526,-1.2028481860468463,-1.062343582349091,0.43486906725722874,1.3631771860514512,-1.7071782717430521,1.713357647172186,2.044107449057756,-0.1654577541706292,-1.7941808867577322,1.0274793644110776,0.04699717259980586,0.5407095813610892,2.169743904749092,11,5,4,3,2,13,12,5,4,6
SI_016,45.654,15.332,True,0.46631420705028304,-0.01917422078110933,-0.5770084712368755,0.37476757682357653,0.9260223445216486,0.6395805731053461,-0.2330182062119816,0.351589237513445,0.1092053468546187,-0.652562086847914,0.7742525943813511,0.3074605603146748,-0.5953254624664498,0.23311777978387338,0.32647910257672036,0.388948591399726,-0.3332390541858283,-0.42412764884015275,-0.17104367034956344,0.7836839294941943,-0.2777831714352919,-0.3091843338906578,0.005537914348116834,-0.1808981911111381,-0.007868398539594996,0.24705738510367314,-0.400796677093131,-0.4743420639703698,-0.8646157247300631,-0.3591808514536615,-0.18977325457889377,-0.6420043641948351,0.2424450410320054,-0.17209669465060531,-0.24492650498741353,-0.6185677000086734,0.13134615984402123,-0.6653049396459836,0.5167138917755386,1.5843502981153275,0.8154956874165233,-0.05142573642491206,0.03498613971040562,-0.1636677894947211,0.37084788065512037,0.5890038079838172,0.15871135725162552,0.008341903340188292,0.3921991697198789,0.9316153752040651,0.5073012069952688,1.2764314682129783,-0.8214043258448125,0.43781718783769813,1.5650730591199948,-0.7497404186653106,-0.4205181800281233,0.8798193817547342,1.285325820766442,-0.9037719554530566,1.1488998480426917,11,5,4,3,1,13,1,6,0,7
SI_017,45.653,15.333,True,0.46631420705028304,0.25070482338433786,-0.8337015904416064,0.37995288839108937,0.9260223445216486,0.5658352094653394,-0.2330182062119816,0.05834444648153133,0.1092053468546187,-0.7251851696762655,0.5394809965101373,0.5898492294448912,-0.567357574044559,0.2284835758940685,0.2817229910162847,0.388948591399726,-0.3022574855723829,-0.39284115674605047,-0.12772119802786044,0.4084727937130954,-0.08373166887157656,-0.3091843338906578,0.15075123766245463,-0.1808981911111381,-0.007868398539594996,0.24705738510367314,-0.4360062373960579,-0.7098622535055418,-0.8646157247300631,-0.3591808514536615,-0.18977325457889377,-0.6420043641948351,-0.24472152029052197,-0.17209669465060531,-0.24492650498741353,-0.6185677000086734,0.05776480328218737,-0.7157839149393034,0.47147584666252157,0.2939565253401415,0.17567595255646898,0.6689581800844502,0.11890805690205972,-0.31043599351681855,0.5706247760490719,-0.10144871065616108,-0.06593380327237797,-0.4091381100544721,-0.9789818905006392,-0.8329733485332718,0.10821682277194049,1.2764314682129783,-0.8214043258448125,0.43781718783769813,1.5650730591199948,-0.7497404186653106,-0.4205181800281233,0.8798193817547342,1.4072338699562337,-0.9037719554530566,1.3197799332422928,11,5,4,3,1,13,1,6,0,7
SI_018,45.655,15.335,True,0.46631420705028304,-0.10243546567566132,-0.5172284774102931,0.38540244313329425,0.9260223445216486,0.482871675370333,-0.2330182062119816,0.13654305742337502,-0.022992550118389618,-0.7807204683097108,0.4220951975745303,0.10575436807880596,-0.5873346372030525,0.03152991057736361,-0.07632590146720106,0.5212776829093307,-0.27063683415880796,-0.3609092919394427,-0.09046499856484558,-0.3031784657239233,-0.2916439930469859,-0.6013055146968422,-0.31690357307252004,-0.1808981911111381,-0.007868398539594996,0.24705738510367314,-0.36558711679020406,-0.23882187443519778,0.09086582643218497,-0.5468846419569181,-0.7783453774757525,-0.6420043641948351,-0.16352709340343405,-0.17209669465060531,-0.24492650498741353,-0.6185677000086734,-0.20712808034041452,-1.0144411458513312,0.4131161143621069,0.2939565253401415,1.306929071038542,0.8379481282507163,-0.4805342087526124,-0.2641201091642684,0.2650428394075238,0.36931437023473324,-0.027523503782759938,0.05683262002409636,-0.9649902470290013,0.6623962473966163,-0.1090441399009231,1.2764314682129783,-0.8214043258448125,0.43781718783769813,1.5650730591199948,-0.7497404186653106,-0.4205181800281233,0.8798193817547342,1.2846199969063186,-0.9037719554530566,1.4420142966983887,11,5,4,3,1,13,1,6,0,7
SI_019,45.651,15.306,True,0.46631420705028304,-0.182026849749014,-0.22393463307307693,0.24674285084382233,0.9260223445216486,0.2524174139953161,-0.20987404840644178,0.4558540521025697,0.2678428232222287,-0.7550887920173514,0.030809201122507384,0.8520672793515207,-0.7631327929977948,0.13116529420816736,0.6621499392799882,-0.10728550176129105,-0.15765466565284275,-0.24681514241977054,-0.015597194184744149,0.5778858099755333,8.329787049426654,-0.017063153084473304,-0.22482690926417212,-0.1808981911111381,-0.007868398539594996,0.24705738510367314,-0.04870107406386159,0.23221850463514626,0.8456284846175435,1.1424494725723913,-0.18977325457889377,-0.6420043641948351,0.3236394679190933,0.3540274861383882,-0.24492650498741353,0.7464352882089605,0.2932251442800557,-0.6386799908635883,0.5442347602414371,-0.9964372474350444,1.1230657335377743,1.1437684342312855,-0.9361103306501632,-0.8749582888630651,0.11957379404266674,0.11824072709292294,-0.008292730088991875,-0.5750562542935197,-0.9579944252931824,2.0435589131464944,-2.7338590550449298,1.3428247319871762,-1.0987769463165369,0.812751701574336,1.1293947678632645,-0.8471574502256425,-0.737817186626753,1.123761244332889,1.4087737102197795,-0.7484411477629246,1.441094898726481,11,5,4,3,0,13,1,5,0,7
SI_020,45.653,15.308,True,0.46631420705028304,-0.20311724958344826,-0.07845927675183202,0.16729830718534675,0.9260223445216486,0.06805400489530138,-0.2185531075835193,0.29945683021888253,0.2678428232222287,-0.6440181947504608,0.34383799828412576,0.8520672793515207,-0.7271740793125067,0.4115346295413589,0.7292841066206418,0.09120813550311532,-0.17416375628300884,-0.2634867170558383,-0.00539116116019926,0.555143586608781,-0.34708727949376167,-0.017063153084473304,0.24607041192311369,-0.1808981911111381,-0.007868398539594996,0.24705738510367314,-0.3303775564872771,-0.003301684900025763,0.6497867039929828,0.5793381010626214,1.5759431141116824,1.7817990787880966,-0.24472152029052197,-0.17209669465060531,-0.24492650498741353,-0.6185677000086734,0.6537737914330416,-0.08690503419675182,0.4924891560003939,0.2939565253401415,-0.002325969822630065,-0.25781820542237655,-1.0320210931549108,-1.6605060585540226,-0.5017749407173437,0.5053125936032138,-0.08448554231873116,-0.0343992798312936,-0.055533421372535176,1.5989249539878925,0.21617898622582749,1.55538024559203,-1.1051561437601485,0.6896331285133169,1.0256343240307506,-0.7172925373697548,-0.5869718062097745,1.1017244573772125,1.422376193453884,-0.7484411477629246,1.441094898726481,11,5,4,3,0,13,1,3,0,7
SI_021,45.65,15.301,True,0.46631420705028304,-0.07653139941059693,-0.41968576295294135,0.308899123183217,0.9260223445216486,0.39990814127532653,-0.2272321667605967,0.3450726866016246,0.16208450564382204,-0.7465448999198983,0.04385206767090822,0.40831365643260925,-0.7391603172076028,0.4022662217617493,0.013186321653670365,-0.008038683129087494,-0.31746292360286715,-0.4081962481122653,-0.2082677849869615,-1.0023375554974339,-0.1668965985417403,0.2750580277217112,0.6280823068583303,-0.1808981911111381,-0.007868398539594996,0.24705738510367314,-0.25995843588142326,0.46773869417031827,1.3539437330601176,-0.3591808514536615,-0.18977325457889377,-0.6420043641948351,-0.16352709340343405,0.8801516669273817,-0.24492650498741353,1.5643914464875361,-0.19976994468423115,-0.5586846696350338,0.21181302001377053,1.5843502981153275,-0.10659745988179033,1.1650299606948291,0.7183503225567318,-0.5503674599988817,0.603657877692038,-0.017757496275557647,-0.3396744500019239,0.41798845594554623,0.39919499145569787,0.422266812203057,-0.08630952375898157,1.3352358642089492,-1.1555498964243471,0.9027146756498317,1.2446515360159618,-0.729199208806579,-0.35034683146207024,1.0951591314708786,1.3173427498146333,-0.9037719554530566,1.0303686639892655,11,5,4,3,0,13,1,3,0,7
