latitude,longitude,outlier_flag,sob4es_total_plant_cover_z,sob4es_clay_content_z,sob4es_silt_content_z,sob4es_sand_content_z,sob4es_aggregate_stability_z,sob4es_bulk_density_z,sob4es_soil_moisture_z,sob4es_as_z,sob4es_cu_z,sob4es_k_z,sob4es_mo_z,sob4es_ni_z,sob4es_p_z,sob4es_pb_z,sob4es_zn_z,sob4es_soil_p_h_z,sob4es_plot_total_c_z,sob4es_plot_total_organic_c_z,sob4es_plot_total_n_z,sob4es_macrofauna_shannon_z,sob4es_earthworm_shannon_z,sob4es_oribatid_shannon_z,sob4es_mesostigmatid_shannon_z,sob4es_collembola_shannon_z,sob4es_oomycete_shannon_z,sob4es_cercozoan_shannon_z,sob4es_n_e_m_a_t_o_d_e_shannon_z,sob4es_b_a_c_t_e_r_i_a_s_h_a_n_n_o_n_z,sob4es_f_u_n_g_i_s_h_a_n_n_o_n_z,sob4es_e_u_k_a_r_y_o_t_e_s_s_h_a_n_n_o_n_z,sob4es_ew_species_richness_z,sob4es_ew_species_richness_calc_z,sob4es_nuid_earthworm_spp_richness_z,sob4es_orib_total_abundance_z,sob4es_orib_species_richness_z,sob4es_meso_total_abundance_z,sob4es_meso_species_richness_z,sob4es_coll_total_abundance_z,sob4es_coll_species_richness_z,sob4es_bac_asv_richness_z,sob4es_bac_total_reads_z,sob4es_fun_asv_richness_z,sob4es_fun_total_reads_z,sob4es_euk_asv_richness_z,sob4es_euk_total_reads_z,sob4es_oomy_asv_richness_z,sob4es_oomy_total_reads_z,sob4es_cerc_asv_richness_z,sob4es_cerc_total_reads_z,eu_clay_content_z,eu_sand_content_z,eu_silt_content_z,eu_water_holding_capacity_z,eu_c_n_ratio_z,eu_p_z,eu_p_h_z,eu_organic_carbon_lucas_z,eu_organic_carbon_octop_z,eu_zn_z,eu_soil_texture_class_enc,eu_env_zone_enc,eu_soil_type_wrb_enc,sob4es_clay_content_was_missing,sob4es_silt_content_was_missing,sob4es_sand_content_was_missing,sob4es_aggregate_stability_was_missing,sob4es_b_a_c_t_e_r_i_a_s_h_a_n_n_o_n_was_missing,sob4es_f_u_n_g_i_s_h_a_n_n_o_n_was_missing,sob4es_e_u_k_a_r_y_o_t_e_s_s_h_a_n_n_o_n_was_missing,sob4es_ew_species_richness_was_missing,sob4es_ew_species_richness_calc_was_missing,sob4es_nuid_earthworm_spp_richness_was_missing,sob4es_orib_total_abundance_was_missing,sob4es_orib_species_richness_was_missing,sob4es_coll_total_abundance_was_missing,sob4es_coll_species_richness_was_missing,sob4es_bac_asv_richness_was_missing,sob4es_bac_total_reads_was_missing,sob4es_fun_asv_richness_was_missing,sob4es_fun_total_reads_was_missing,sob4es_euk_asv_richness_was_missing,sob4es_euk_total_reads_was_missing,sob4es_oomy_asv_richness_was_missing,sob4es_oomy_total_reads_was_missing,sob4es_cerc_asv_richness_was_missing,sob4es_cerc_total_reads_was_missing,eu_clay_content_was_missing,eu_sand_content_was_missing,eu_silt_content_was_missing,eu_soil_texture_class_was_missing,eu_water_holding_capacity_was_missing,eu_c_n_ratio_was_missing,eu_p_was_missing,eu_p_h_was_missing,eu_organic_carbon_lucas_was_missing,eu_organic_carbon_octop_was_missing,eu_zn_was_missing,eu_env_zone_was_missing,eu_soil_type_wrb_was_missing
46.301,7.611,True,0.4669788422889004,-0.8952303665661347,1.1183041782791485,-0.29513406281981025,-0.2526746704261588,-1.6818586686953958,0.12424194629437775,-0.3090384537829056,-0.3882961019178778,-0.8235424779764532,-0.6339084243373084,-0.6618408156839529,-0.7413597964360819,-0.3221245697322969,-0.8628913440967206,0.8415833593562781,0.02056556794660513,0.11562211329422549,-0.4119353476801682,-0.5211546786880162,-0.9954068502819423,-0.05770336983235298,-0.7149552231343153,-1.0535879090813047,-1.0059877071175558,0.3250910153285328,0.2342104916236288,0.2284433715240083,0.008699777075614043,0.07382195812314842,-1.0609283818760915,-1.0026891930939843,-1.0777569639506288,-0.31920141725081325,-0.3046797639723404,-0.5554179105937436,-0.7893398091962072,-0.2884814614836766,-0.24237068768035852,-2.323328720493894,-0.952525772307841,0.29433031822030997,-1.5875444856285073,-0.8027024326253532,0.1693624920364935,1.1232643885101405,2.1044895804464536,0.03920262597102291,0.38861826158385926,-0.28091670750838776,0.38101133893662414,-0.3941737995263891,0.7708333782667129,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.6573092453749757,0.0022106141559231373,7,4,13,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
46.302,7.611,True,0.4669788422889004,-0.7970768845027749,1.1674691273072255,-0.38455823691260166,-0.2402932766687246,-1.8822427881681483,0.1805980362799489,-0.29590718331343774,-0.44904507469220284,-0.9302354883183933,-0.060684596236555144,-0.2385364936983605,-0.7453515595331105,-0.2295438392512504,-0.6393714863363805,0.8250483161296126,-0.0648695713698886,0.11777167182997852,-0.487477039644497,0.16616252818847735,-0.6522087709258995,0.4829416292179727,-0.7149552231343153,-1.0535879090813047,0.22345622288173778,0.45211415462734644,-0.6963491791445782,0.2284433715240083,0.008699777075614043,0.07382195812314842,-1.0609283818760915,-0.5728214366169448,-0.7715678597544089,-0.31920141725081325,-0.3046797639723404,-0.5554179105937436,-0.7893398091962072,-0.2884814614836766,-0.24237068768035852,-0.9405084641718778,-0.5881655486029068,-0.994685536959921,1.2103453120765086,-0.9463884184166498,0.13925501356564884,0.9141802032449001,-0.04328569992654341,0.8942252750539096,0.12278963429923186,-0.28091670750838776,0.38101133893662414,-0.3941737995263891,0.7708333782667129,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.6573092453749757,0.0022106141559231373,7,4,13,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
46.211,7.304,True,0.4669788422889004,0.7489987700629883,0.012591377672671133,-0.5971901067666091,-0.282390015444001,-0.0350236638331197,-0.029653530204681765,-0.039847409158812956,-0.10304005584713423,0.12389145385997552,-0.6339084243373084,0.10413843362330952,-0.33819172363619704,-0.4378504828336051,0.4379942280684588,1.0978765293696005,-0.34868056618851656,0.2054322235107888,-0.11809925227425334,0.5090851640327901,1.1349135479668837,-0.9819421003211934,-0.7149552231343153,-1.0535879090813047,0.6964843682934858,-0.16495941643761275,1.2309012980110718,-1.7713532760346875,-0.22008180754772094,0.012646660856140636,0.9247415826997617,1.146649589291213,2.5965122864040096,-0.46488226928811255,-0.7984112979996244,-0.3796110552760798,-0.23223551411061963,-0.2884814614836766,-0.24237068768035852,-1.9996899370993797,-0.5856377769815644,0.29433031822030997,-0.26438927510619703,-0.2638799859079913,0.36775333253959097,1.4368906664080012,-0.08961091719450014,-1.341448700826753,-0.037232989492951764,0.6327882621085612,-0.5340230950643685,0.40905345361110174,1.1588403205484183,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.7023026479599924,0.0022106141559231373,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
46.21,7.304,True,0.4669788422889004,0.1622942466326461,-0.094789166226404,-0.17848350628537704,-0.29600954857717865,-0.025810600868853163,-0.029653530204681717,-0.08580685580195069,0.055435525303278846,-0.6357627797746384,-0.24307399608679486,-0.19822179636639933,-0.3421834867332257,-0.4957134393842592,0.39329025651639077,1.0152013132362705,-0.33050378181315826,0.2622661853524799,-0.16967747441138117,1.262274747647666,0.3696766329478791,-0.05770336983235298,0.5609758562232795,-1.0535879090813047,1.0558747433048252,0.01737913382898905,0.7654351380983802,-1.0710294510494125,-1.0192883220738667,-0.3910414081826576,0.35740730710666074,1.5765173457682524,1.98413407801157,-0.4357460988806527,-0.5515455309859825,-0.20380419995841595,0.32486878097496785,-0.2884814614836766,-0.24237068768035852,-1.3597677972056805,-0.7206930036075757,0.29433031822030997,0.5027690772381662,-0.7428332718789797,0.04241055510905272,2.0745974314669846,-0.022042644494275957,-0.9419709057634371,-0.27503775430253014,0.4289969010287559,-0.5439521731794819,0.5510165598998309,0.7581169820816327,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.7023026479599924,0.0022106141559231373,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
46.214,7.309,True,0.4669788422889004,-0.09219240242679086,0.1648416488438599,-0.18651362606310382,-0.32479628906321323,0.09395921766658424,-0.11924526300225642,-0.2827759128439698,0.45162447817931156,-0.33275463040352826,-0.6339084243373084,-0.07727770437051579,-0.14922964214905893,-0.15316473660438706,0.952089900917241,0.8167807945162798,-0.30982507992897573,0.4648371304662367,-0.14256729431766357,0.34333602525366896,1.1933047797546186,-0.9819421003211934,0.45672697158011144,-1.0535879090813047,-0.7331422466334196,0.0011627845750006008,0.5073156863376359,-3.6134438393947295,1.7939967059845678,0.5163082230726505,-0.4935941062829906,0.7167818328141736,1.0655667654229104,-0.31920141725081325,-0.3046797639723404,-0.027997344640752115,0.32486878097496785,-0.2884814614836766,-0.24237068768035852,-2.0732442060526783,-0.6216284300663927,1.583346173400541,-0.052610349670288284,0.02349198567460175,-0.12761706890010038,-1.05121113824836,0.6202270597768512,-2.2525384088658944,-1.2752985728721793,0.6327882621085612,-0.5340230950643685,0.40905345361110174,1.1588403205484183,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,0.0767284982980389,0.0022106141559231373,7,4,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
46.297,7.857,True,0.4669788422889004,-1.2007726575053035,1.27722738324978,-0.2102238613831374,-0.25577001886551737,-1.9651603548465288,0.35400139008170606,0.34095943445575727,-0.05021486213032987,-0.8918260045952948,-0.6339084243373084,0.4669707096109601,-0.7453515595331105,-0.14159214529425626,-0.09845343055635743,0.17191410867630832,-0.12389218953244091,-0.21288002206439455,-0.23888450891398,1.3723817515893588,-0.8825531653870293,0.8665353606551546,-0.7149552231343153,0.5223902209732758,-0.43401053719586785,0.35067481444203785,-0.39868845802057484,-1.2745694508305419,0.16573393567916925,-0.9321422965386353,-1.0609283818760915,-1.0026891930939843,-1.3839460681468485,-0.31920141725081325,-0.3046797639723404,-0.3796110552760798,-0.23223551411061963,0.46796653367374685,0.22172027034436392,-0.9772855986485273,-0.8304705140201624,-0.994685536959921,-0.6206471176033379,-0.3955921395500131,-0.030090073148195434,-0.591225930664831,-0.3353649150988761,-0.7877864936337363,-0.7928423041255959,-0.6176683463443654,0.3940615293145549,-0.203787224561467,0.6877713068005882,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,0.2333384883669736,0.0022106141559231373,6,4,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
46.302,7.809,True,0.4669788422889004,-1.5113017785815626,1.4114530631236242,-0.1069726763121299,-0.2452458341716983,-0.5233160009391368,0.14085976770037947,0.12429347170953625,0.29314889702889846,-0.6229596185336056,-0.16490711043669212,1.0313764722584167,0.6836996292031151,-0.2966648688500092,0.3709382707403568,1.1970867887295962,-0.24603401395726904,-0.19026398536109726,-0.16488191659164267,-0.028015231013883417,-0.5088064287510173,-0.9819421003211934,1.271231449808172,0.6783242506971285,0.8021281410983059,0.1870769851316696,-0.5107750047307781,-0.003737939719702707,1.6733538303929714,-0.003727500705980266,-0.7772612440795411,-0.5728214366169448,-1.0777569639506288,-0.46488226928811255,-0.7984112979996244,0.6752300766299032,0.8819730760605554,2.8567496762761366,0.22172027034436392,-0.35942973944081785,-0.7885817271522017,0.29433031822030997,0.9207700466845518,-0.7069117754311556,-0.1739537675038437,-1.05121113824836,-0.41541028361022125,-1.4185409068916035,-0.7824129689431203,-0.39600722165280994,0.23349008140694025,-0.10107130288701728,-1.177282890352541,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.5925715590632755,0.0022106141559231373,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
46.303,7.809,True,0.38970700905605393,-1.7820154145950229,0.8167949510882453,0.42391802354906,-0.23286444041426407,-1.0576736528664765,0.06282825848958877,0.2556061764042156,-0.02380226527192769,-0.6314950593609608,-0.6339084243373084,0.7491735909346884,0.5016193472952543,-0.5304312133146517,-0.14315740210842545,1.147481659049598,-0.3804065023374441,-0.2468581738549772,-0.2640226996015949,-0.28255341044000215,-1.044453859829601,-0.9819421003211934,-0.7149552231343153,0.2281390813615703,1.4577604440294214,0.2764243333089678,-2.6320680294871166,0.3436418989757934,2.857605566292695,-0.07333979681303643,-1.0609283818760915,-1.0026891930939843,-1.3839460681468485,-0.31920141725081325,-0.3046797639723404,-0.5554179105937436,-0.7893398091962072,-0.3282945138603831,-0.24237068768035852,0.2952032542435408,-0.17794432548218814,0.29433031822030997,0.5861222986196464,-0.3955921395500131,0.7798541839516061,1.4264364571447392,-0.32650937632831645,-0.1430153156368054,-0.5804341646840308,-0.39600722165280994,0.23349008140694025,-0.10107130288701728,-1.177282890352541,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.5925715590632755,0.0022106141559231373,7,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
51.111,10.425,True,0.4669788422889004,0.8276798677815204,0.4742510160501952,-0.9304638352930914,-0.2607225763684911,-0.07187591569017665,-0.19438671631635115,-0.052978679628280845,0.13467331587848538,0.18754450382997725,0.0305101036885646,0.16461047962125128,-0.1346118056877404,-0.15316473660438706,0.08036245565191465,0.07270384931631266,-0.1705996233580647,-0.2600392711166176,-0.13065970932540552,0.8521480962870455,0.914833503029304,-0.9819421003211934,1.3073476911524553,0.7480576157987934,0.3301509180059569,0.26314585557176395,-0.6926591015185517,-0.8390456126185316,0.1721792159061685,-0.2816196267378215,-0.20992696848644016,0.7167818328141736,0.45318855703047056,-0.46488226928811255,-0.7984112979996244,-0.027997344640752115,0.8819730760605554,-0.1690423043535571,0.22172027034436392,-1.3597677972056805,-1.086136558007371,0.29433031822030997,0.2104153711334934,-0.6230949503862326,0.0911740529850052,0.4646492049246332,-0.11507698967053161,0.7049989510765494,0.2505688935959755,1.2446369917879374,-0.7130232021157417,0.29613483483418646,1.0315624693150771,-0.6206317480899259,-0.3144365635138281,0.300990692839752,-0.6732685115054926,-0.3820151793208836,0.3332237653048701,7,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.031,10.51,True,0.4669788422889004,1.4325902790139367,-0.511579077331815,-0.6828130407279324,-0.2607225763684911,0.1768767843449641,-0.17704638093617542,-0.31560408901763964,0.31956149388730065,1.1737506756246667,-0.16490711043669212,0.6483868476047854,0.2086798206567162,-0.26194709491961676,0.30388231341225475,0.7506406216096161,1.302508383502401,1.2273185579543706,1.8399809881315778,0.08075231018033915,0.3766042976775643,1.0845876314500258,1.7372925654227147,1.060489346630247,-0.5817485388406481,0.21816406631308172,-0.3728110079680477,0.5422420978932917,0.2998219400260301,0.28020617459566993,-0.20992696848644016,0.2869140763371341,-0.46537875555818903,-0.2900652468433534,0.18905177005494359,0.32361636599457555,1.4390773711461429,0.14946211466009487,0.6858112283690864,0.3172695349295305,-0.6048969893346497,1.583346173400541,-0.4749333380031209,0.21507330006299713,-0.09303517927112008,0.7573670642959698,2.3368962850882666,0.3055211560132335,-0.2684298549121066,2.1938178461508353,-1.3884985283765978,0.7178048920051172,2.0453644521240912,-0.6283363535682681,-0.461044017120808,0.14645926623237626,-0.4196850992281267,-0.3602104549784236,0.16061404980840832,6,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.032,10.514,True,0.4669788422889004,0.8365453435807912,-0.4203823154061003,-0.38156476030907044,-0.2607225763684911,0.09395921766658424,-0.21172705169652686,-0.3024728185481717,0.5044496718961159,1.365798094240159,-0.08674022478658941,0.5274427556089019,0.9790900983832288,-0.28046324101582604,0.39329025651639077,0.7341055783829498,0.7345419925441741,0.6538580551896674,1.1573740493937041,0.31378880010390375,-1.1998396121339083,0.6165971393812738,0.45672697158011144,1.7367356754751107,0.7641057671135684,0.3565523964830968,-0.14900410183464927,-1.0119660617711599,1.154825448210203,0.3356816523374895,-1.0609283818760915,-1.4325569495710238,-1.3839460681468485,-0.14438439480605403,-0.057813996958698426,-0.027997344640752115,0.32486878097496785,2.1401147334954196,2.542175060467976,-1.2494363937757325,-0.5732396590292657,0.29433031822030997,1.047343456930503,0.23902096436154655,-0.412386795998392,1.1650812255631886,0.0699551419530558,0.5227810094687211,-0.67612928597667,2.1938178461508353,-1.3884985283765978,0.7178048920051172,2.0453644521240912,-0.6283363535682681,-0.461044017120808,0.14645926623237626,-0.4486733214811216,-0.38227171675760735,-0.1722640806005394,6,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.086,10.596,True,0.4669788422889004,-0.40438380021541304,1.919746537708747,-1.0863146806832913,-0.2607225763684911,-0.3759069935109047,-0.22039721938661472,-0.3287353594871076,-0.15850650924977885,1.1737506756246667,0.14776043216371873,-0.17806444770041874,-0.30625761885996855,-0.20639865663098877,-0.47173159301612544,0.8498508809696117,-0.19815477348348406,-0.10789043846008092,-0.07028165607766695,0.6623109827779423,-0.623228086831647,-0.9819421003211934,0.5609758562232795,1.1894343241928014,-0.29920445622067376,0.13207931766574352,-0.6958400770710566,0.20275558168184538,-0.5226701560481335,-0.8755857842412704,-1.0609283818760915,-0.5728214366169448,-0.46537875555818903,-0.31920141725081325,-0.3046797639723404,-0.20380419995841595,0.32486878097496785,-0.1690423043535571,0.6858112283690864,-0.006369248464983957,-0.5160638723560435,-0.994685536959921,-0.99234074183779,-0.2878276502065407,0.3903529007620386,0.841000738402066,0.2055651771432595,0.18637865573119192,0.26696922220353264,1.3129091459277935,-1.5233640813840204,1.469412461603324,1.375441239046903,-1.261875365107118,1.0141576649617292,2.0040478205167034,-0.20496625961436005,-0.4306372015396738,0.619294559372754,6,5,8,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.116,10.341,True,0.4669788422889004,0.1576240406312445,1.445047833286335,-1.1296013026803864,-0.2607225763684911,0.14923759545217122,-0.15970604555599968,-0.026716138689345068,-0.17963658673650051,0.41836416240373064,-0.060684596236555144,-0.15790709903443814,-0.5098375368084253,0.08291612612228166,0.25917834186018673,0.965596183556273,-0.20945673370287768,0.06460905429615525,-0.05238996937395129,1.6572866589636055,0.19318136354551013,0.9037118736744185,1.6979084227233168,1.721743956658433,0.12239174111944397,0.403697262975358,-1.6482412937790996,-0.11029735419059829,0.659722059257861,-1.032903771867365,-0.20992696848644016,-0.14295368013990536,-0.15918965136196916,-0.056975883583674426,0.43591753706858555,1.026843787265231,1.4390773711461429,1.5827320002215288,3.0062660184926986,-0.5506708387193946,-0.847924175215146,1.583346173400541,-0.07144200338980786,-0.33572297880363955,-0.30272580388544135,0.6319165531368255,-0.08163837289672747,0.9432839516406325,-0.21485014057770882,-0.4708330958788298,-0.19097782105403613,0.5824603124392049,0.20799121540888083,0.32617157533926017,-0.7563909902005567,-0.9969885289197186,-0.7443925770431403,-0.3820151793208836,-0.46657735438063563,6,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.12,10.346,False,0.4669788422889004,0.8315585134437016,0.7122523215636457,-1.0801851809712986,-0.2607225763684911,-0.07187591569017665,-0.1163552071055604,-0.20398829002716218,0.16108591273688758,0.025733884345390545,-0.6339084243373084,0.325869268949096,-0.3341999605391685,0.008851541737444372,0.013306498323812622,0.6679654054762859,-0.07913132712901075,-0.05442535536699923,0.0852417114718119,1.0857428206407254,-0.11980631713416261,-0.13321752444169904,0.5609758562232795,1.3768748805843092,0.5899667506247752,0.2344764440437985,-2.070541100629768,-0.6867732392804314,-0.04080996028284903,0.04427491038326252,-0.7772612440795411,-0.14295368013990536,-0.15918965136196916,-0.4066099284731928,-0.5515455309859825,-0.20380419995841595,0.32486878097496785,-0.009790094846731125,1.1499021863938088,-1.3818340778916702,-0.7191281926038875,0.29433031822030997,0.07458049184515544,0.1911256357644477,-0.056178165324443724,1.0187222958775204,0.19142446855732245,-0.1570320803758691,-0.30314123002324694,0.595752567687406,-0.9397785329176498,1.0409460296998168,0.20799121540888083,0.2215420002227992,-1.4233897528548882,-0.9699626809279035,-0.5728996474737484,0.4242699752259363,-0.34765550163863645,7,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.069,10.464,True,0.4669788422889004,1.4942528294392252,0.2264320608088293,-1.1770217733204533,-0.2607225763684911,-0.7352164491172194,-0.15103587786591183,-0.17116011385349233,0.08184812216168103,0.8536716445988463,-0.060684596236555144,0.325869268949096,-0.6255986666222536,0.3537147627793427,0.16977039875605068,0.8746534458096101,0.002944935179336666,0.17402473558825282,-0.03132966409748921,-0.052895502817266994,0.6055170059654016,0.4829416292179727,3.008589130287939,1.347153018136823,0.5455418984140253,0.23421131687520402,0.30896619410694065,-0.28676376134305664,-0.637184293473427,-1.365196479118154,0.35740730710666074,0.2869140763371341,-0.15918965136196916,-0.4066099284731928,-0.3046797639723404,3.663946617030188,4.781703141659667,1.5827320002215288,1.6139931444185314,-0.39620687391746723,-0.5404989980290206,1.583346173400541,-1.5563642065191388,0.5623144323919638,2.475049313066949,-1.009394301195312,-0.41843038064757976,-0.5004428164829301,-1.2089011259852733,0.8414318145200942,-1.3741250342610236,1.539462136059327,1.1381328946105262,-0.4971913589361559,-0.23818665505967582,0.0973638942503504,0.43142966891652806,-0.2952803287515246,0.5329362813883942,6,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.055,10.479,True,0.4669788422889004,0.9604245366688224,0.6643912791400577,-1.1278432291195823,-0.2607225763684911,-0.7904948269028069,-0.15103587786591183,0.47883777438517044,-0.20076666422322229,0.29033254999340236,0.08262136078863312,0.023509038959387163,-0.6535410083014536,0.45786808457052003,0.7285700431569009,0.8829209674229436,0.2271791305430285,0.22443883651995936,0.47267615036336935,0.3156518480286916,0.197107599983403,1.3316662050961328,1.3073476911524553,2.3636182915746575,0.3045495987427092,0.42072163665498163,-0.26421592228027857,0.30657199023033965,-0.21446552215971962,0.650179801609122,-0.7772612440795411,0.7167818328141736,0.45318855703047056,-0.20265673562097375,0.6827833040822275,-0.027997344640752115,0.8819730760605554,3.1752540952897883,5.790811766641033,0.5967757569520656,0.21253620497661804,-2.283701392140152,-2.3908225672381787,2.0590434510513025,3.0917596781170977,-0.7794016974035475,-0.41785451468706647,-0.2060907569625921,-1.1355773267252727,1.0856232359717881,-1.5345532707158218,1.6279154327996876,1.1591110685677124,0.0012933006070261343,-1.0702935818351889,-0.7131080257331546,0.5955470254431445,0.5045384910031159,0.6532722816271296,6,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.276,10.418,True,0.4669788422889004,1.1889480066018225,0.37507741372054937,-1.0877401457325917,-0.2607225763684911,0.287433539916138,-0.20305688400643898,-0.29590718331343774,0.21391110645369193,2.7272009062033162,-0.6339084243373084,0.5476001042748825,-0.36214230221836846,-0.21102769315504116,0.12506642720398267,0.9407936187162739,0.19930479594338896,0.4118785928320837,0.5774455243761651,-1.2084718855625265,-1.1998396121339083,-0.9819421003211934,1.836906935580875,0.8858767713697265,0.2435045856918936,0.36375140040879167,-0.4634644426869066,-0.05980427760064448,0.29422374705293114,-0.7127997731847046,-1.0609283818760915,-1.4325569495710238,-1.3839460681468485,-0.31920141725081325,-0.3046797639723404,0.14780951067691173,1.4390773711461429,2.7771235715227234,1.1499021863938088,-0.6021588269867036,-0.8656185765645432,-0.994685536959921,-0.7935278730612226,-0.3237491466543648,0.18202735073833498,0.2869276474491788,0.0316920481322849,-0.9139373762853097,-1.533006649098696,0.0647431002117847,-0.7755766933771499,1.1256642377178618,0.33625277053974917,-0.6011248038869417,0.5953411252778588,0.4228804563384957,-0.9548142997893989,0.7419984424123043,-0.028553486811591547,6,3,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.205,10.39,True,0.4669788422889004,-0.3385259799922556,1.5279609532541207,-0.8830908801546679,-0.2607225763684911,-0.514102937974872,-0.23773755476679043,-0.28934154807870377,-0.38301358254619733,-0.6656368226703816,0.39528890338904404,-0.2385364936983605,-0.621606903525225,0.27733566013247934,-0.7064274436644825,-0.99380643880364,-0.2020892922006253,-0.2918335491123326,-0.45932335398486746,-1.2084718855625265,-1.1998396121339083,1.706277166948921,1.9407131656936845,1.3047814844797796,1.0031116979285997,0.4944318796013164,0.0975595514810448,-0.11924788956310538,-2.1162255705792465,-0.5706647995864861,-1.0609283818760915,-1.8624247060480632,-1.6901351723430684,0.292658161305844,1.1765148381095116,2.9607191957595327,2.553285961317318,1.5031058954681158,3.470356976517421,-0.12405607879026193,-0.5134157306574942,0.29433031822030997,-0.5919365635719392,-1.521132361581836,-1.3067381652847179,0.9559970402979482,-0.24505633546904998,1.363786893812544,0.3596390401607972,1.7677806004644616,-1.5743316539365038,1.2622689012898305,0.8578390260446797,0.20266010696069817,-1.1176676737590931,-0.7467854325762829,-0.7526657082118196,1.1890639199859534,-0.39448840963371606,6,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.282,10.229,True,0.4669788422889004,-0.2038815662908239,1.3322215618038065,-0.8427027037578174,-0.2607225763684911,-0.32062861572531803,-0.16837621324608756,-0.13176630244508855,-0.49922900872316694,-0.9345032087320709,0.6428173746143694,-0.41995263169218583,-0.6335821928163108,1.2054574832049707,-0.5969027133619158,-1.696545775936942,-0.3178780178507955,-0.4087423343554273,-0.5959446022306267,-1.2084718855625265,-1.1998396121339083,1.7782151022532695,0.6928688319250685,1.5738663916167774,1.0663277084583849,0.22473038431612039,0.4132694897203979,0.31776864261319765,-0.945696872301388,-1.4771347914805995,-1.0609283818760915,-1.8624247060480632,-1.6901351723430684,-0.31920141725081325,-0.057813996958698426,0.14780951067691173,0.32486878097496785,1.1049753717010509,3.0062660184926986,0.023052459116335536,-0.5677026354777537,-0.994685536959921,-0.6181773925253682,-1.8563996617615277,-1.4185226067608514,1.1546270162999266,-0.23637995499731665,-0.8578703173290548,-1.0303286159525034,0.766965186912376,-1.6145060186938247,1.9465635238503523,1.0291586941422397,0.8165605342972854,-1.7094738415895694,-0.9413290173752463,-0.06111506220312347,1.4725612163149249,0.9365596186702264,6,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
