random_state,nematode_shannon_z_r2,nematode_shannon_z_rmse,nematode_shannon_z_mae,macro_shannon_z_r2,macro_shannon_z_rmse,macro_shannon_z_mae,earthworm_shannon_z_r2,earthworm_shannon_z_rmse,earthworm_shannon_z_mae,orib_shannon_z_r2,orib_shannon_z_rmse,orib_shannon_z_mae,meso_shannon_z_r2,meso_shannon_z_rmse,meso_shannon_z_mae,coll_shannon_z_r2,coll_shannon_z_rmse,coll_shannon_z_mae,bac_shannon_z_r2,bac_shannon_z_rmse,bac_shannon_z_mae,fun_shannon_z_r2,fun_shannon_z_rmse,fun_shannon_z_mae,euk_shannon_z_r2,euk_shannon_z_rmse,euk_shannon_z_mae,oomy_shannon_z_r2,oomy_shannon_z_rmse,oomy_shannon_z_mae,cerc_shannon_z_r2,cerc_shannon_z_rmse,cerc_shannon_z_mae,macro_order_richness_z_r2,macro_order_richness_z_rmse,macro_order_richness_z_mae,earthworm_richness_z_r2,earthworm_richness_z_rmse,earthworm_richness_z_mae,orib_species_richness_z_r2,orib_species_richness_z_rmse,orib_species_richness_z_mae,meso_species_richness_z_r2,meso_species_richness_z_rmse,meso_species_richness_z_mae,coll_species_richness_z_r2,coll_species_richness_z_rmse,coll_species_richness_z_mae,bac_asv_richness_z_r2,bac_asv_richness_z_rmse,bac_asv_richness_z_mae,fun_asv_richness_z_r2,fun_asv_richness_z_rmse,fun_asv_richness_z_mae,euk_asv_richness_z_r2,euk_asv_richness_z_rmse,euk_asv_richness_z_mae,oomy_asv_richness_z_r2,oomy_asv_richness_z_rmse,oomy_asv_richness_z_mae,cerc_asv_richness_z_r2,cerc_asv_richness_z_rmse,cerc_asv_richness_z_mae
200,0.1468923987846208,0.9121765933012234,0.7317184695930489,0.254089453992672,0.8674592319942931,0.7289489733780367,0.5028134506337645,0.7038254627328566,0.5096653651018358,0.15543618325855013,1.0509138056088971,0.8955289603728381,-0.18896232375519562,1.0648588134930645,0.8811435937010447,-0.43016986053746464,0.7576086643888102,0.6278125586700665,0.007434935745691096,0.9976492909257677,0.6764717518769712,-0.03338409514109064,1.1630646822822228,0.9389248657362235,0.1684357309261466,0.8843828431918376,0.6258387867449239,0.07830892149156121,1.0036055117680318,0.7397590560593035,-0.043170480624634466,0.9146301255022535,0.6335249156338022,0.29857921480557825,0.7670065208986824,0.6416866124023493,0.5405390121132863,0.6189968105943882,0.4605982516276874,0.22620435317891618,1.0524679973349589,0.7166132778854677,-0.04237241999445818,0.9847345536410201,0.7524325071552694,-0.5332684178887024,0.637524589388156,0.5000928164827788,0.0018270351438218757,1.0978076100890937,0.8189434488975265,-0.012266152309691192,1.0843841635336036,0.8121468813991446,0.25472177850214817,0.7008635767392213,0.5157499207916866,0.1854202663930109,0.9064875129226473,0.73886266754029,0.13204833108804503,0.9191437672005618,0.7548969419539048
210,0.16684516352556733,0.9014463363899855,0.7197166194439392,0.27573978469693816,0.8547773671717952,0.7174310615387026,0.5043205884383675,0.7027578885342055,0.5119133665879834,0.15821260280628846,1.0491849963107673,0.8933677481992124,-0.18890825332898453,1.0648345999316353,0.882725285457732,-0.45795192246271443,0.764931813408297,0.6321323086765993,0.010127188333386883,0.9962953506179093,0.6639593980788874,-0.02671441635271332,1.1593052741422494,0.9278406483856888,0.1644271325762524,0.886511886987436,0.6367603082369968,0.07517060276617071,1.0053126767316607,0.7520753358912806,-0.016172163584930344,0.9027167569536784,0.6277528041570332,0.319155159231586,0.7556728447977886,0.634140770466802,0.5243188669462782,0.6298281297729926,0.46775290868363495,0.21106909127136975,1.0627111653648587,0.734095171530213,-0.06579521235696317,0.9957369053315525,0.7533073986243328,-0.6037973496733358,0.6520225123158662,0.5143264577622225,0.011639058294048654,1.0923985695635903,0.808971364049873,-0.015132817424153622,1.0859185270736686,0.8116134489125209,0.22591213700395962,0.7142815041729915,0.5252533550774687,0.1790810885126749,0.9100078859709321,0.7406008126215382,0.11707070108041795,0.9270403544292569,0.757377261635858
220,0.11798395225899128,0.927502868892444,0.742844311963327,0.24872208643159932,0.8705746369125859,0.7333800859768551,0.5062034605532049,0.7014218816690356,0.5048215666668769,0.15687102443383738,1.0500207201129605,0.8926050986336598,-0.1813639893348158,1.061450748420096,0.8818405779983057,-0.4253919839863085,0.7563421054173878,0.6226324875871286,0.014355976157608197,0.9941649602769327,0.6774504873051712,-0.04723848236636341,1.1708352197573524,0.9448336972313959,0.17105987604383033,0.8829863289461171,0.6265463378534788,0.07308557885700684,1.0064452752901887,0.7446043360836829,-0.03203872750275316,0.9097369922291393,0.6292331971558095,0.30638014652723244,0.7627294200796623,0.6399841028783076,0.5415379798880648,0.6183235278133908,0.45535817563108155,0.21816308980399046,1.0579224727118772,0.7213189343513058,-0.04841701720824276,0.9875856073265542,0.753857125674851,-0.48751140402066917,0.6279397808352994,0.5034398685412421,-0.0018566375691522197,1.0998314275895122,0.8144664275716086,-0.02629932128159318,1.0918747669757327,0.8128358858573247,0.23611688452609692,0.7095577220127722,0.5175783808155776,0.1915468885044671,0.9030721391354917,0.7416890837482079,0.12117115192340411,0.9248851948301169,0.7559392927104396
230,0.1518131383565544,0.9095420635277767,0.728899799452072,0.2803369837679712,0.8520602240777061,0.7146241410607771,0.5026263484720686,0.7039578827257482,0.5101474057853864,0.14619198249705023,1.056649558747862,0.8986420873437645,-0.16984617224253462,1.0562637186478783,0.8691901549869998,-0.48318761175469405,0.7715235140846167,0.6326188398861915,0.009989816135570595,0.9963644799708498,0.6747442798710802,-0.03595440456005794,1.1645102142694492,0.9370450521787409,0.16234510256246282,0.8876156782184997,0.6288210796472516,0.0882841528332673,0.9981598520798015,0.7387192981754955,-0.04015506916121825,0.9133072438754563,0.6397811735966449,0.3127100608728156,0.7592411422952184,0.635519884169243,0.5417874917257994,0.618155247749,0.4503830707374182,0.2175889338441208,1.058310853593958,0.7227709341279143,-0.05839056895100225,0.9922719209373952,0.7531512850204582,-0.5982623708301307,0.6508964193105129,0.5103045259917511,-0.007020200021039091,1.1026620469628197,0.8232386722273941,-0.020071304781011712,1.0885567475700573,0.816845810941512,0.25027208375237775,0.7029527212877127,0.5124603540443461,0.19055981821572232,0.903623268042012,0.7354569832640141,0.13659654875307703,0.9167323674319966,0.7503428991009409
240,0.13295180849874455,0.9195993095384666,0.7331564517303344,0.2794600122741071,0.8525792204742745,0.7152086750186908,0.5021694060846555,0.704281175232815,0.5102643303842009,0.15589545539539618,1.0506280243250032,0.9003495178513595,-0.19099169466130683,1.0657671989479813,0.8799309102951643,-0.4186542654202614,0.7545524024084197,0.6262874045787598,-0.016410222102071437,1.0095618196476202,0.6743867107252809,-0.03675259673227216,1.1649587494362679,0.9404930295442042,0.1687782342572487,0.8842006953547057,0.6281879165829932,0.08845358969449879,0.9980670967924404,0.7450736486214156,-0.012467185931088087,0.9010695953470657,0.6231770832369337,0.32090810636754374,0.7546994157546794,0.6294359274929198,0.5560453802509145,0.6084618871669522,0.45257337363522615,0.2166711038619874,1.0589314127689313,0.7144268239583474,-0.03739650574713416,0.9823813561372198,0.738520058623013,-0.5600485611450765,0.6430680070271744,0.5095869364673465,0.005378460617095238,1.0958529107905068,0.8146850479978798,-0.022527798841846858,1.0898666683735767,0.8168794216387038,0.21252761622424232,0.7204302525370985,0.5323659391723745,0.20407713956736862,0.8960464320807598,0.7287013429377541,0.11443638371862175,0.9284222881998161,0.7610820209493792
250,0.12919093290763528,0.9215915611682582,0.7278572581095604,0.2645574277675684,0.8613508422311451,0.724111818837642,0.4950599195266958,0.7092922449517455,0.5145242521894998,0.17632408964587098,1.0378367473672934,0.8837537643402876,-0.15632377728784275,1.0501412338424387,0.8681514359481303,-0.3919041372678296,0.7474046318726175,0.6158686999870104,0.03200701698510122,0.9852229282240503,0.6595945628077211,-0.025379199152281817,1.1585512047024198,0.9335323374226777,0.16366176543710165,0.8869178071589666,0.6201453508113055,0.10463490486137561,0.9891688370865296,0.7297790807008742,-0.02716794625594221,0.9075876685669313,0.6345730438582902,0.3148671075002709,0.7580487739366958,0.6337158501458716,0.5633456735149673,0.6034384429548131,0.450231001290759,0.24835848763623003,1.0372922587197868,0.7105341083412784,-0.03311822484767535,0.9803535656160111,0.7428926277103646,-0.5353163293487548,0.6379502024882168,0.5062038908294938,-0.01550959303114574,1.107300129465613,0.822195054345259,-0.02770418457758983,1.0926218249608828,0.8182032139450878,0.2306432056123081,0.7120953866626614,0.5213586165853371,0.19399627025517663,0.9017030762074975,0.7394871056179199,0.11070642276342169,0.9303754737169748,0.7621620682616456
260,0.16948728752486852,0.900015855433908,0.719429674602589,0.26722784679307576,0.8597856218037213,0.7206813135337786,0.5090728899789955,0.6993809469403816,0.5049869895042924,0.14948092086111153,1.0546124447812082,0.8957220136291227,-0.1661083627746276,1.054574919149082,0.8768237970638801,-0.4238149100049693,0.7559235757826329,0.6195885790238209,-0.0005125365478717558,1.0016354184580085,0.6713905337706303,-0.01944687713252935,1.155194949542243,0.9349894412016302,0.1651010479855558,0.8861543152212061,0.6253434797909138,0.10174928194788058,0.9907615237899641,0.735842141687394,-0.01131197817178764,0.9005553961261351,0.6221808299748564,0.31381118746542014,0.7586326976738699,0.636445827938529,0.5583356538877905,0.6068903908220575,0.44535112075318045,0.22604274619397624,1.052577895407408,0.7222846125701787,-0.028105547232152306,0.9779723416348783,0.7453838363843998,-0.6008313035908925,0.651419311483346,0.5120727046014861,0.016754446982589988,1.0895679779091563,0.8094307392822627,-0.020401518627373383,1.0887329251681948,0.8172953212766935,0.23240930789791014,0.7112775893344836,0.5198660617408594,0.19168941234516002,0.9029925334162677,0.7358401932033444,0.10982129082199488,0.930838369356544,0.7587919773369252
270,0.12309948238957158,0.9248092849958754,0.7402750967115291,0.28047338539074573,0.8519794724604691,0.7161821828690921,0.49345091628780247,0.7104214341877708,0.5209573668066629,0.15644192162718684,1.0502878853615227,0.8965811442162902,-0.18918949107299632,1.0649605364670178,0.8814300953271944,-0.41756091363177683,0.7542615809396086,0.6223227920298078,-0.013288256649424346,1.008010162143593,0.6765008000509275,-0.024729554977517276,1.1581841379176567,0.9324850280499002,0.16983169737799386,0.8836402142779552,0.6287275741384366,0.10093546580519153,0.9912102376965837,0.737994152383657,-0.02669043694559914,0.9073766845975942,0.6341105891777865,0.3224466608999982,0.7538440052876928,0.6295697653335347,0.5391053116545881,0.6199618161215512,0.4655157437778853,0.22970636558201818,1.0500836884610782,0.7129726609303811,-0.0572593866793365,0.9917415210508856,0.7546873093625428,-0.6082961336398736,0.6529363603970446,0.5155844947539706,0.0028307517644157176,1.0972555189563558,0.8200715182447891,-0.024113850524075442,1.0907115916501717,0.8215477990651374,0.2387737411663683,0.7083226932607278,0.5206189830176587,0.1923987067248667,0.9025962574626609,0.7374308746107716,0.11531135871704556,0.9279635142434973,0.7570338517735561
280,0.15195925530650123,0.9094637168554122,0.7259207943639616,0.2738816087667112,0.8558731813834761,0.7165485367028926,0.5007213363382903,0.7053047239343391,0.5145980152289719,0.15182936525678192,1.053155445891118,0.8985250327084974,-0.1786443355636742,1.0602282454882663,0.8793650236453454,-0.38293255773512946,0.7449920231774113,0.6161959804997026,0.012385584873250921,0.9951581768447264,0.671580887913818,-0.05762183421976608,1.1766253087067764,0.9473981414113662,0.1818118230719583,0.8772411558834069,0.6179759693714298,0.09622822515427376,0.9938016944856168,0.7304486494632804,-0.03130432293241103,0.9094132476408774,0.6293499488295418,0.3068526319110123,0.7624695948358824,0.6402166980849319,0.5506791505831035,0.6121281838317841,0.4463147298242385,0.22614335383707151,1.0525094802447061,0.721030671752972,-0.051743424379979475,0.9891510675279717,0.7534900334216376,-0.5100737632946828,0.6326841084132697,0.5047966606155625,0.0019732422039390185,1.0977272066385455,0.8169417220792566,-0.025526268284687514,1.0914634658805888,0.818066784257285,0.21779427380970784,0.7180170727931827,0.5246706738318745,0.18463850156778738,0.9069223936816463,0.7352993231954633,0.11350477826839245,0.9289105060389874,0.7574669955756128
290,0.15391249059816714,0.9084157597361459,0.7207339019018608,0.2848917674870337,0.8493595779832424,0.7150409809719194,0.5029806547479632,0.7037071043329416,0.5101900127035168,0.15044322899412543,1.0540156625436563,0.8894844768802381,-0.18188857978367845,1.0616863934574756,0.8799286442942675,-0.4437174410204361,0.7611885092295189,0.630158903050945,-0.02022738274105751,1.0114557637461215,0.6825886656848247,-0.04789983347674731,1.1712048638129986,0.9445135564347901,0.16903249035948198,0.8840654542999683,0.6297780255599821,0.07957342077884011,1.0029168352424191,0.7478668745998558,-0.018962581240220988,0.9039553413035676,0.6285511281781034,0.34012148861571534,0.7439465492124714,0.6221608890963244,0.5534741100066161,0.6102213701057015,0.44709470878564145,0.21885150687727917,1.0574566132269538,0.7179692995573459,-0.06189584028965833,0.9939137095869426,0.7540486152057795,-0.529555111979912,0.6367521353136891,0.5032198171783413,0.00032461375278214355,1.09863349373619,0.8144938452037925,-0.023651563330246983,1.0904653890842693,0.818245545322156,0.2095303923446673,0.721799976774615,0.5270153802959598,0.197137576383433,0.899944219178896,0.743497406664478,0.10483588913831987,0.9334412871132547,0.7672875957192402
