random_state,r2_global,rmse_global,mae_global,nematode_shannon_z_r2,macro_shannon_z_r2,earthworm_shannon_z_r2,orib_shannon_z_r2,meso_shannon_z_r2,coll_shannon_z_r2,bac_shannon_z_r2,fun_shannon_z_r2,euk_shannon_z_r2,oomy_shannon_z_r2,cerc_shannon_z_r2,macro_order_richness_z_r2,earthworm_richness_z_r2,orib_species_richness_z_r2,meso_species_richness_z_r2,coll_species_richness_z_r2,bac_asv_richness_z_r2,fun_asv_richness_z_r2,euk_asv_richness_z_r2,oomy_asv_richness_z_r2,cerc_asv_richness_z_r2
41,0.053612933303818076,0.9301574901221354,0.6998642052127351,0.1342072162384953,0.19699408956339548,0.4815520256106961,0.18838832777640813,-0.14357630530798615,-0.8898731530969961,-0.04012266823810173,-0.033589602491022275,0.12134508510374409,0.06549987119464162,0.010141253592781507,0.36347978818184434,0.5391880968141469,0.21499942668146055,-0.0876720184610329,-0.5167361369986996,-0.05639462170317988,-0.022911285040466245,0.25987379917571574,0.20709372794505154,0.1339846828392831
42,0.07076629573533103,0.9207011308010231,0.6854512398802024,0.15853068122105363,0.3121094981576573,0.4500992196037388,0.18165931842587657,-0.12179194480676925,-0.8444032962164176,0.041311963888550185,-0.015821917974574662,0.1709531250733496,0.06305879296611783,0.0058007704138626215,0.44623505681650066,0.5334910375280226,0.1903136668305414,-0.02606397251719539,-0.5779893245243277,-0.01473538572703914,-0.026026914719304184,0.2377331417253158,0.20227423903502006,0.11935445524197241
43,0.05384256383428386,0.9288961194638118,0.6932031330448596,0.14181381191107922,0.15988068417412493,0.5070056098055331,0.15237259419332372,-0.33058631532110105,-0.3413243161937778,0.003378046718162997,-0.013204989558284641,0.16558363036268753,0.09883925435413377,0.008402734504246334,0.34756332847502813,0.5498243619134421,0.2281634611082104,-0.07828522919344261,-0.9855392638423877,-0.033310809924968376,0.0037277392032533108,0.2332508435898928,0.18880906955762566,0.12432959468317906
44,0.058323117239112064,0.9315810922862402,0.6884703846860765,0.15338872485641486,0.19592652367899333,0.4905889824674554,0.24726950706527628,-0.4408583036914091,-0.635293203604619,-0.006864175198734834,-0.04918541221244643,0.16307353459590979,0.06322012807470745,-0.03497684590908401,0.366768075469429,0.5401281869899095,0.17016335604546617,-0.044925413328498864,-0.49926828774908394,-0.025131421059667813,-0.028371868892536733,0.27628087914672994,0.21600593438011462,0.10684656089702804
45,0.07456249094014196,0.9223768962953206,0.6871808431201656,0.09248129628027801,0.2816667167953705,0.474265910968788,0.1578530904836002,-0.31353789774025587,-0.7262226787146424,0.0675220702117012,0.0008395091063110316,0.15391906918484366,0.10056917900393914,0.011385647789377784,0.38535290952416723,0.5212621858542729,0.23956205824700594,-0.053402819933869194,-0.4259744460076087,0.018754584806138896,-0.028765681045097802,0.2818455534538866,0.20552250768029467,0.12091354379447927
46,0.07475628396530853,0.9215899676473058,0.6878038751867236,0.1400225998702862,0.29692296230123283,0.450078066541741,0.18767208127466484,-0.13012400683361536,-0.7296747376066639,0.022940286843871394,-0.02304246806453536,0.15674700575237932,0.10630607744955745,-0.006582712879636521,0.40515746127068997,0.5195420649179572,0.1768387610811769,-0.07486180729327163,-0.5170187851997321,-0.004675260589855901,-0.025605213028523144,0.30033435612322423,0.21113606308994048,0.10776916825059113
47,0.06341755580964925,0.9238882815845758,0.692384141438261,0.14883282765358263,0.33112127448428585,0.4913329584753522,0.18280330788627763,-0.17343343846008707,-0.8331335015917447,0.042878666802706245,-0.00846810443810142,0.12999821419294455,0.08914725079318242,-0.013621086497776602,0.41608515097996446,0.5319261123329009,0.17758673387566382,-0.1009517278525971,-0.6133373382110319,-0.0012411367244811178,-0.014809764260879321,0.2731105679487429,0.17504023358836318,0.10090147102536684
48,0.0663503554102128,0.9205738802754461,0.6833481675013257,0.16719554303280793,0.32980518430844974,0.48802539133626277,0.19998412916842068,-0.17615684961826727,-0.4200561436405261,0.011313646516208808,-0.06079255918981574,0.16397404167981455,0.09586517885090551,0.013844961177886472,0.4309951027810358,0.5302441838760528,0.19904073698113844,-0.02607683437314634,-1.0483206629099269,-0.011551061655992845,-0.026687679271365505,0.23044747504706453,0.19890372410369128,0.10335995541376997
49,0.07665889374188467,0.9216505243353006,0.688030957137639,0.15971231703944544,0.15589375824745477,0.48197760583729077,0.19206032195699996,-0.07322310010258448,-0.5972917854398871,0.01916954137201654,-0.012499417824339387,0.1279907674302081,0.08753449032146943,-0.03552397303727539,0.3530170081998941,0.5297824228104335,0.20380664596768228,-0.023852030413046288,-0.5162051391798597,0.011026394033076592,-0.018196233176171583,0.26185129470898993,0.18130759374417782,0.12149828608360269
50,0.07006348830783508,0.9231576559045853,0.6910310747419177,0.12384926305647492,0.2817220257500912,0.49192542617906454,0.1745867730856835,-0.11934953736646947,-0.8366951325419603,0.021501992269609027,-0.019795960461387985,0.1648396452678189,0.10211869881138669,0.02116575544580601,0.39064773664297103,0.5324704317752613,0.16973708762603334,-0.07920055867863374,-0.4731247147773472,-0.015136869525996577,-0.03353495510419724,0.2355686889528954,0.2178086808236528,0.12022877723378067
