random_state,r2_global,rmse_global,mae_global,nematode_shannon_z_r2,macro_shannon_z_r2,earthworm_shannon_z_r2,orib_shannon_z_r2,meso_shannon_z_r2,coll_shannon_z_r2,bac_shannon_z_r2,fun_shannon_z_r2,euk_shannon_z_r2,oomy_shannon_z_r2,cerc_shannon_z_r2,macro_order_richness_z_r2,earthworm_richness_z_r2,orib_species_richness_z_r2,meso_species_richness_z_r2,coll_species_richness_z_r2,bac_asv_richness_z_r2,fun_asv_richness_z_r2,euk_asv_richness_z_r2,oomy_asv_richness_z_r2,cerc_asv_richness_z_r2
370,-0.18872354932973265,0.9917845218356005,0.7244833765291144,0.031159666328555713,0.26213569183053786,0.2228923311564256,0.2446542957353458,-0.4397805892306006,-1.8367841510029175,-0.0943552656881177,-0.09194893386024616,0.12053462004686155,0.021362214788558487,-0.07849728341553286,0.3858475269577962,0.28878059014151825,0.32441123579030107,-0.22603846751289658,-3.075222746482785,-0.11463837625022966,-0.0045788478742787575,0.15139923164665625,-0.049069457390956916,-0.005457821638380489
380,-0.09914828566990584,0.9864886842864018,0.7267023168093691,0.06208385756177337,0.06657343900002877,0.45592088647886253,0.24267956954412573,-0.4045934736535097,-0.9613035048825758,-0.2694870101466953,-0.14437790958613395,0.09671497665889595,0.08872382804278933,-0.28930843045828825,0.15081649062740032,0.498103353542357,0.28835551106337487,-0.20994706879599034,-1.5723517264650724,-0.23355565481521534,-0.02793061879728964,0.20700357534384617,-0.06604134016429941,-0.060192749166406934
390,-0.07384072654291136,0.9766469139939826,0.732765763919401,0.045393452767923725,0.04268262830999414,0.3508935871749824,0.26082373909255174,-0.23065136512295248,-0.8940142994230644,-0.2532146216601159,-0.04648025273762979,0.06755896031032138,0.06421891657120105,-0.16881641963794403,0.15888376178397312,0.4088419729195788,0.3426093976315715,-0.06418097395717437,-1.426585728407375,-0.32151485203795116,-0.02928931385343292,0.17465696393913532,-0.042242828246619846,0.009772017181888248
400,-0.0921873056205904,0.9754828021247983,0.7191491673223321,-0.037446314569810735,0.1481313063463655,0.35528168484886957,0.2266254189607061,-0.28192983063164734,-1.1469954373862281,-0.09819750647783798,-0.10005506281195675,0.08261735374872936,0.03504140496228547,-0.06140271575395029,0.25190434428415576,0.48369635032761626,0.24349678998977387,-0.13324206353540546,-1.8889684171539174,-0.1661929299858762,0.018443692840220627,0.14338009461485834,0.0516074116950106,-0.06172899234435958
410,-0.18702883078662932,1.004014103213817,0.7335541025653781,0.027710897242437693,0.12268590521991851,0.3217042650500044,0.19591525477705973,-0.7563381359422874,-1.529094884531022,0.0026478370903314508,-0.12063357200824565,0.09155684753552884,0.06282724457983246,-0.10668933015201176,0.18321223281942844,0.4104207058678323,0.27601894413653794,-0.5110608692775658,-2.5864489649332643,-0.06671232786437509,-0.08068187105008495,0.2009241563574744,0.008364854942982447,-0.07393463637972753
420,-0.13822411415502933,0.9951525140110721,0.7320471311819977,-0.04090045656847163,0.18164068055248783,0.31006714415321057,0.2037156895814478,-0.6181164033339657,-1.1090054544975496,-0.09823429064974976,-0.09469648010819132,0.054627023823452636,-0.07055565849901169,-0.11644516377658287,0.27819661983180444,0.448889782047457,0.24924026553942813,-0.3914659895366843,-2.0692543528126244,-0.1283133592441692,0.006304970849467351,0.13777083419946412,0.023918538887038876,-0.06009033769387484
430,-0.037525410022906894,0.960130470975605,0.71441514478127,0.06305620615409468,0.16454607118262055,0.3754117965034218,0.27219132726935136,-0.3432497131384482,-0.8337039838883962,-0.06325464012423065,-0.11979026908645851,0.09607925458277156,0.14020938325202636,-0.1172841367317341,0.2509321195221278,0.4931832766618287,0.31313271066960735,-0.1909591634786032,-1.3705708014315143,-0.11286012570115678,-0.0204761718795492,0.20432511288222843,0.05501390457182631,-0.043965768272858474
440,-0.12919030118453062,0.9897342321758799,0.7238173584318258,-0.005167184859728113,0.14011473170506306,0.375075245163756,0.19626689912720263,-0.34833159143123527,-1.316797776337363,-0.17173734523861772,-0.08274696118731839,0.16184511705048155,0.059704592267116885,-0.09309896206299428,0.2273785409917085,0.4154493737661352,0.2076881402053241,-0.17742566765710666,-2.0534568014480157,-0.2556565122854615,-0.05189454213608924,0.15714503315648054,-0.11931392083947645,0.021963267174994527
450,-0.006967045746511439,0.9477697047997299,0.7067542804709925,0.04577729384014617,0.2530834247768017,0.3567865284767061,0.2589802270937076,-0.23462877627893497,-0.7067160521625286,-0.1128298229844098,-0.12476956666656736,0.19018259847876517,0.10988215767655518,-0.07372827624541944,0.33524902519051303,0.4798544298568016,0.32378916799543966,-0.07318620289086342,-1.3408627039265637,-0.18121431514096886,0.051141854750401006,0.2121802301989435,0.05905473468652234,0.02566608259821268
460,-0.1453501680986625,0.9908570032233354,0.7274499796527235,0.031882165686631714,0.18936591064582775,0.23213637490724448,0.21554963456854126,-0.4671740294079656,-1.3388399307826124,-0.14706979066729553,-0.059578349710755596,-0.019478664940395518,0.10742071701606526,-0.06424330941182199,0.25932854158529306,0.3795263433430772,0.28229509694627075,-0.2852340088359999,-2.2797720971318025,-0.20364566608514711,0.00132773223932392,0.09274140902911443,0.05670326321146035,-0.03559487227696634
470,-0.13751794013677182,0.9952338093094256,0.7291996579453576,0.037918150191591726,0.08747725162193742,0.3191082546421772,0.2511078115854577,-0.5518737797912101,-1.155451087826116,-0.16799508635686178,-0.08585281650407328,0.10007876026182361,0.0679590437390547,-0.06587145079126344,0.20517320165800257,0.42354537595777453,0.23204732442260134,-0.32924697653675294,-2.0021417416895146,-0.19127517969919694,0.003822265910700229,0.13522401665767914,-0.09305103071708531,-0.10857904960893405
480,-0.1508192184306168,0.9853826059377586,0.7242796778709957,0.004173208545469653,0.18441166709291712,0.19234878249804188,0.23899390930369335,-0.4401535512900747,-1.6215778068607594,-0.042952936423485744,-0.10623640503836596,0.06427931625344652,0.16773125420746737,-0.16946062241925408,0.2766497007326353,0.31633675977164066,0.3034111656117232,-0.2131862171209744,-2.480089932615562,-0.1042374891332194,0.0245212616176248,0.16485125806925982,0.0932509067718742,-0.020267816617050904
490,-0.11513615897382118,0.9806167988758475,0.7258518426966611,0.09739894587460296,0.21915224067002748,0.3129614869963975,0.1905936513667802,-0.409802899150582,-1.2475484948559985,-0.02459772245854097,-0.14298723798541002,0.11303780402393115,0.12038686770168905,-0.21338416605638244,0.29762499217141214,0.4465223764348115,0.23829052156081,-0.23672794447253498,-2.145962657358055,-0.059036712596470586,-0.05549965068665719,0.1609688374869559,-0.043306173976520146,-0.03594340314051081
500,-0.21839650311905634,1.0056963600645095,0.7318787663727073,0.07888834530629496,0.2355466916803649,0.386994652096867,0.1754543742812984,-0.5394419764718701,-1.8366816238444441,-0.19934522928873788,-0.050103458006979684,0.043782381710806284,0.16322963793204803,-0.2747486422454928,0.34036887980282704,0.4452988401323872,0.21088505006860492,-0.3594294605263477,-3.1570163659557817,-0.25261814965646745,-0.046370005971134276,0.08521579568443371,-0.03183948243326018,-0.004396819795599249
510,-0.2504676378876847,1.0178520387668248,0.7430018851551364,0.03253113588359691,0.12398964186421646,0.28509255633015995,0.2656363942750569,-0.6846985359055611,-2.0388684790023883,-0.08520404924142522,-0.16095449560557995,-0.051651714935089466,-0.0023353652825535143,-0.02063562158571952,0.18315842302461605,0.3925955104113341,0.2970651383121977,-0.5116066789714311,-3.1173907505889753,-0.12693715716913778,-0.028507977358302572,0.04242169743161661,-0.08607786694928032,0.032557799421269906
520,-0.12864164977695805,0.9847327034085878,0.7258685075375402,0.015195373839786308,0.12523122137427922,0.3117349281948454,0.2242470919865044,-0.5059233386104045,-1.234107987935233,-0.15395475247467205,-0.030873873789263317,0.17144299555029574,0.17461721686870835,-0.11340196219555487,0.19871240298390702,0.45017841186094554,0.27097773274772596,-0.2653088116287958,-2.240525088461073,-0.23105450137677885,0.01721960788339172,0.12444699770880685,0.016090203181570506,-0.02641851302510978
530,-0.04743718468435888,0.966491649930854,0.7149253585058202,0.023503201044261623,0.2339707362002934,0.4276947599559302,0.2807633259876069,-0.5436252193209306,-0.7645224362264438,-0.06106961697977509,-0.042691928080217156,0.1070145250120148,0.024485887022230535,-0.2546447082685239,0.35266185258925775,0.43062026617854854,0.3371013707143774,-0.3021959982999374,-1.2829184361812076,-0.11744799204261147,-0.01951199711213314,0.23047100475083293,0.040937505621567505,-0.09677698093667786
540,-0.07740917396971504,0.977753816798177,0.7263464282312702,0.06539687687999696,0.20458093121402232,0.26474991794617475,0.21710510946768946,-0.3098472811363491,-0.8839584940198091,-0.15321588925544938,-0.10598169712369576,0.05513030493914883,0.06881764346293906,-0.2115571211393794,0.29698435014159963,0.34080170569889656,0.26933888645193793,-0.14471884490738485,-1.4659930311245053,-0.16564424386601462,-0.017531399344594467,0.1024132634148417,-0.009199497057970962,-0.043264144006109895
550,-0.15079485616466892,0.996564163747906,0.7303508328321275,0.03599411226279314,0.1839859951999745,0.27848781991463556,0.21459462429544485,-0.5528987167889527,-1.3105341134508977,-0.2101144545066731,-0.07029496932135171,0.13695554770869367,0.029846123685881798,-0.21966158696528182,0.31243440996958693,0.3870328427869705,0.2665528151960741,-0.304169417356712,-2.154966379356717,-0.2151131997950364,-0.028463007748904534,0.11130119466383492,-0.01777575621726113,-0.03988586363414881
560,-0.1712090472942958,0.9957234677677738,0.7322422296455827,0.04353860824955902,0.24737957775704678,0.2511602734601954,0.1832807627287375,-0.3713114117642011,-1.6552252787479231,-0.2241997191397378,-0.06765839633578907,0.15898732160810625,0.033916620966964905,-0.1559925924620782,0.2948641385883486,0.4109430876201158,0.19661283746733116,-0.17130930398250954,-2.673261438765676,-0.2702909514533447,0.007812156765530043,0.24678082583774053,-0.055751022659511706,-0.025666088919116925
570,-0.05410885142564541,0.9713881848972036,0.7178792061771544,0.035707329819368194,0.26541748424416134,0.37645546324034374,0.2472401024338169,-0.5091378615758391,-0.6842529622929663,-0.038587603369672374,-0.1576608397624344,0.035999265888744025,0.1108094052602776,-0.2211488611908563,0.32614452541565186,0.4740071481818915,0.2859998884494591,-0.3200824473485051,-1.277202554205179,-0.10356661169369907,-0.04095658017547077,0.046622940486735986,-0.011044760669685516,0.022951648925304435
580,-0.06696910103438332,0.9673548306142992,0.7102182737100752,0.05654856255010665,0.1635144077991425,0.38162584742028294,0.24187862810200123,-0.4390708365385043,-0.9236356596150579,-0.06407633466785612,-0.06200093437693788,0.21345110071788642,0.08257412550483878,-0.23748548815301107,0.22551660254234018,0.4673927804654354,0.30397412939587143,-0.2506628615642754,-1.730133226992296,-0.09618236457482587,-0.004765721631917463,0.2953129633621847,0.014364723398707202,-0.04449156486616501
