random_state,target,r2,Modelo,posicion
26,orib_shannon_z,0.1137253501355812,Regresión Individual,8
26,orib_species_richness_z,0.2915702387085059,MLP Estandar,1
26,orib_species_richness_z,0.281520600617695,XGBoost Multisalida,2
26,orib_species_richness_z,0.2432773554306179,RandomForest Multisalida,3
26,orib_species_richness_z,0.2286214974151211,RF Individual,4
26,orib_species_richness_z,0.2072326054806883,Random Forest con RegressorChain,5
26,orib_species_richness_z,0.2048043088216418,MLP Perdida Custom,6
26,orib_species_richness_z,0.092076863981214,Regresión Individual,7
26,orib_species_richness_z,-0.1267094419770009,XGBoost Individual,8
27,bac_asv_richness_z,0.009240784243917,RF Individual,1
27,bac_asv_richness_z,-0.0051853974621209,RandomForest Multisalida,2
27,bac_asv_richness_z,-0.0082722015796219,Random Forest con RegressorChain,3
27,bac_asv_richness_z,-0.0095271472872007,XGBoost Multisalida,4
27,bac_asv_richness_z,-0.0504054553042339,XGBoost Individual,5
27,bac_asv_richness_z,-0.0760556702294383,Regresión Individual,6
27,bac_asv_richness_z,-0.1680726283389237,MLP Estandar,7
27,bac_asv_richness_z,-0.2148140014974955,MLP Perdida Custom,8
27,bac_shannon_z,0.0304092945122157,Random Forest con RegressorChain,1
27,bac_shannon_z,0.0220534380920911,RandomForest Multisalida,2
27,bac_shannon_z,0.0171732466025361,RF Individual,3
27,bac_shannon_z,-0.0016589989928708,XGBoost Multisalida,4
27,bac_shannon_z,-0.0812391862285295,Regresión Individual,5
27,bac_shannon_z,-0.1176366056932949,MLP Estandar,6
27,bac_shannon_z,-0.1219011824151403,MLP Perdida Custom,7
27,bac_shannon_z,-0.2091851813239265,XGBoost Individual,8
27,cerc_asv_richness_z,0.1170830275893118,RandomForest Multisalida,1
27,cerc_asv_richness_z,0.1148351761552876,RF Individual,2
27,cerc_asv_richness_z,0.1018608131860397,Regresión Individual,3
27,cerc_asv_richness_z,0.0986594990076096,Random Forest con RegressorChain,4
27,cerc_asv_richness_z,0.0743240863769955,XGBoost Multisalida,5
27,cerc_asv_richness_z,-0.0037691705848834,XGBoost Individual,6
27,cerc_asv_richness_z,-0.0257773418186095,MLP Estandar,7
27,cerc_asv_richness_z,-0.0743551367250403,MLP Perdida Custom,8
27,cerc_shannon_z,0.015451015952051,Regresión Individual,1
27,cerc_shannon_z,0.0111868802693285,Random Forest con RegressorChain,2
27,cerc_shannon_z,0.0004413653736166,RandomForest Multisalida,3
27,cerc_shannon_z,-0.0269106871856934,RF Individual,4
27,cerc_shannon_z,-0.0297468282093784,XGBoost Multisalida,5
27,cerc_shannon_z,-0.0593875762819047,MLP Estandar,6
27,cerc_shannon_z,-0.10027084117486,MLP Perdida Custom,7
27,cerc_shannon_z,-0.5394929450089265,XGBoost Individual,8
27,coll_shannon_z,-0.1778271380160956,RandomForest Multisalida,1
27,coll_shannon_z,-0.3798240891821847,XGBoost Multisalida,2
27,coll_shannon_z,-0.3929395485692659,RF Individual,3
27,coll_shannon_z,-0.4997815668028846,Regresión Individual,4
27,coll_shannon_z,-0.5976787704468809,Random Forest con RegressorChain,5
27,coll_shannon_z,-0.7069237846791518,XGBoost Individual,6
27,coll_shannon_z,-0.9988957955268064,MLP Estandar,7
27,coll_shannon_z,-1.4099799109891609,MLP Perdida Custom,8
27,coll_species_richness_z,-0.2681922848312044,RandomForest Multisalida,1
27,coll_species_richness_z,-0.4573883184043188,Random Forest con RegressorChain,2
27,coll_species_richness_z,-0.5917602835677014,RF Individual,3
27,coll_species_richness_z,-0.6381439788274355,XGBoost Multisalida,4
27,coll_species_richness_z,-0.7340579954886903,Regresión Individual,5
27,coll_species_richness_z,-0.8919052617537844,XGBoost Individual,6
27,coll_species_richness_z,-1.7045990578735315,MLP Estandar,7
27,coll_species_richness_z,-2.605494193227206,MLP Perdida Custom,8
27,earthworm_richness_z,0.6024979942728761,XGBoost Multisalida,1
27,earthworm_richness_z,0.5717889879002775,Random Forest con RegressorChain,2
27,earthworm_richness_z,0.5516677857936343,MLP Estandar,3
27,earthworm_richness_z,0.5459995453833353,RF Individual,4
27,earthworm_richness_z,0.4895472609270274,XGBoost Individual,5
27,earthworm_richness_z,0.447213150854702,RandomForest Multisalida,6
27,earthworm_richness_z,0.4145284073479844,MLP Perdida Custom,7
27,earthworm_richness_z,0.2789313433634833,Regresión Individual,8
27,earthworm_shannon_z,0.5360647244853706,XGBoost Multisalida,1
27,earthworm_shannon_z,0.5095018672623244,RF Individual,2
27,earthworm_shannon_z,0.4956188262607631,Random Forest con RegressorChain,3
27,earthworm_shannon_z,0.4710327701419079,MLP Estandar,4
27,earthworm_shannon_z,0.4183895831971942,RandomForest Multisalida,5
27,earthworm_shannon_z,0.3898016099461643,XGBoost Individual,6
27,earthworm_shannon_z,0.249539719332571,MLP Perdida Custom,7
27,earthworm_shannon_z,0.2395443154158835,Regresión Individual,8
27,euk_asv_richness_z,0.3286074824331277,Random Forest con RegressorChain,1
27,euk_asv_richness_z,0.2540187102367208,XGBoost Multisalida,2
27,euk_asv_richness_z,0.2248722707199211,MLP Estandar,3
27,euk_asv_richness_z,0.2219843683149807,RF Individual,4
27,euk_asv_richness_z,0.2019378903955723,MLP Perdida Custom,5
27,euk_asv_richness_z,0.1859544752500307,RandomForest Multisalida,6
27,euk_asv_richness_z,0.1322405677890876,XGBoost Individual,7
27,euk_asv_richness_z,0.0399642628615142,Regresión Individual,8
27,euk_shannon_z,0.1731042727756846,Random Forest con RegressorChain,1
27,euk_shannon_z,0.1687966143290696,RF Individual,2
27,euk_shannon_z,0.1538099395619248,MLP Estandar,3
27,euk_shannon_z,0.1272590534712927,RandomForest Multisalida,4
27,euk_shannon_z,0.1188419322260115,XGBoost Multisalida,5
27,euk_shannon_z,0.0407474755720241,Regresión Individual,6
27,euk_shannon_z,0.0351781321739951,MLP Perdida Custom,7
27,euk_shannon_z,0.0163413551712425,XGBoost Individual,8
27,fun_asv_richness_z,0.0254759342322287,MLP Estandar,1
27,fun_asv_richness_z,0.0086708771782151,Regresión Individual,2
27,fun_asv_richness_z,0.0082359554904539,MLP Perdida Custom,3
27,fun_asv_richness_z,-0.0035298807481602,RandomForest Multisalida,4
27,fun_asv_richness_z,-0.028757345971488,RF Individual,5
27,fun_asv_richness_z,-0.0440320317736193,Random Forest con RegressorChain,6
27,fun_asv_richness_z,-0.0620545643605643,XGBoost Multisalida,7
27,fun_asv_richness_z,-0.1628199284327192,XGBoost Individual,8
27,fun_shannon_z,-0.0161081349245613,Regresión Individual,1
27,fun_shannon_z,-0.017335987470662,RandomForest Multisalida,2
27,fun_shannon_z,-0.0338322633300991,Random Forest con RegressorChain,3
27,fun_shannon_z,-0.0406198188726845,RF Individual,4
27,fun_shannon_z,-0.0753362963781143,XGBoost Multisalida,5
27,fun_shannon_z,-0.084526425710268,MLP Estandar,6
27,fun_shannon_z,-0.0956174183186739,MLP Perdida Custom,7
27,fun_shannon_z,-0.1836652250832431,XGBoost Individual,8
27,macro_order_richness_z,0.4301138657674301,XGBoost Multisalida,1
27,macro_order_richness_z,0.391381854595998,MLP Estandar,2
27,macro_order_richness_z,0.3745310949931912,Random Forest con RegressorChain,3
27,macro_order_richness_z,0.30917686357574,RF Individual,4
27,macro_order_richness_z,0.2547297509217915,RandomForest Multisalida,5
27,macro_order_richness_z,0.1886287683924327,XGBoost Individual,6
27,macro_order_richness_z,0.1639816210342077,MLP Perdida Custom,7
27,macro_order_richness_z,0.1521030756371686,Regresión Individual,8
27,macro_shannon_z,0.363661830003564,XGBoost Multisalida,1
27,macro_shannon_z,0.3276728756105698,XGBoost Individual,2
27,macro_shannon_z,0.3036092254334854,MLP Estandar,3
27,macro_shannon_z,0.2736144069765801,RF Individual,4
27,macro_shannon_z,0.1941551597670126,RandomForest Multisalida,5
27,macro_shannon_z,0.1345918282592434,Random Forest con RegressorChain,6
27,macro_shannon_z,0.1257139074895296,Regresión Individual,7
27,macro_shannon_z,0.0824870780198213,MLP Perdida Custom,8
27,meso_shannon_z,-0.1109734711497003,RandomForest Multisalida,1
27,meso_shannon_z,-0.1902507166605593,RF Individual,2
27,meso_shannon_z,-0.2498916095231236,Regresión Individual,3
27,meso_shannon_z,-0.2781467129805499,XGBoost Individual,4
27,meso_shannon_z,-0.2785200146274207,XGBoost Multisalida,5
27,meso_shannon_z,-0.4118357555492566,Random Forest con RegressorChain,6
27,meso_shannon_z,-0.4382603970444687,MLP Perdida Custom,7
27,meso_shannon_z,-0.6175294640198377,MLP Estandar,8
27,meso_species_richness_z,-0.0141307787327595,RandomForest Multisalida,1
27,meso_species_richness_z,-0.06670088917088,RF Individual,2
27,meso_species_richness_z,-0.0669144414297713,Random Forest con RegressorChain,3
27,meso_species_richness_z,-0.0959168294079584,Regresión Individual,4
27,meso_species_richness_z,-0.1535715123937098,XGBoost Multisalida,5
27,meso_species_richness_z,-0.1809318149826448,XGBoost Individual,6
27,meso_species_richness_z,-0.2221740184904401,MLP Perdida Custom,7
27,meso_species_richness_z,-0.3626425904133428,MLP Estandar,8
27,nematode_shannon_z,0.1921268552757561,XGBoost Multisalida,1
27,nematode_shannon_z,0.170385282893016,RandomForest Multisalida,2
27,nematode_shannon_z,0.1493632258576209,Random Forest con RegressorChain,3
27,nematode_shannon_z,0.1455887260415089,RF Individual,4
27,nematode_shannon_z,0.1367928685847697,XGBoost Individual,5
27,nematode_shannon_z,0.0894366634815071,MLP Estandar,6
27,nematode_shannon_z,0.0184985058068133,MLP Perdida Custom,7
27,nematode_shannon_z,0.011160511952442,Regresión Individual,8
27,oomy_asv_richness_z,0.2192184168625701,Random Forest con RegressorChain,1
27,oomy_asv_richness_z,0.198160360922933,RandomForest Multisalida,2
27,oomy_asv_richness_z,0.1739043806486314,RF Individual,3
27,oomy_asv_richness_z,0.159593281062235,XGBoost Multisalida,4
27,oomy_asv_richness_z,0.1083157381065091,MLP Perdida Custom,5
27,oomy_asv_richness_z,0.1034625001826371,Regresión Individual,6
27,oomy_asv_richness_z,0.0733622030756572,XGBoost Individual,7
27,oomy_asv_richness_z,-0.0390088614816908,MLP Estandar,8
27,oomy_shannon_z,0.1237427508477188,RandomForest Multisalida,1
27,oomy_shannon_z,0.0940477746508292,MLP Estandar,2
27,oomy_shannon_z,0.0869448795617706,XGBoost Individual,3
27,oomy_shannon_z,0.0857221154957514,Regresión Individual,4
27,oomy_shannon_z,0.0842334054403481,Random Forest con RegressorChain,5
27,oomy_shannon_z,0.0762365779990906,RF Individual,6
27,oomy_shannon_z,0.0416333791980624,XGBoost Multisalida,7
27,oomy_shannon_z,0.0019756218525998,MLP Perdida Custom,8
27,orib_shannon_z,0.2530319621864602,MLP Perdida Custom,1
27,orib_shannon_z,0.2305890554058567,XGBoost Multisalida,2
27,orib_shannon_z,0.2264695832862471,MLP Estandar,3
27,orib_shannon_z,0.1914043311240024,Random Forest con RegressorChain,4
27,orib_shannon_z,0.1807513803797534,RandomForest Multisalida,5
27,orib_shannon_z,0.1789395153305193,RF Individual,6
27,orib_shannon_z,0.1569763504755617,XGBoost Individual,7
27,orib_shannon_z,0.1137253501355812,Regresión Individual,8
27,orib_species_richness_z,0.2988675334906,MLP Perdida Custom,1
27,orib_species_richness_z,0.2797153246869649,XGBoost Multisalida,2
27,orib_species_richness_z,0.2464094610781768,MLP Estandar,3
27,orib_species_richness_z,0.2442248962419527,RandomForest Multisalida,4
27,orib_species_richness_z,0.218467584008612,RF Individual,5
27,orib_species_richness_z,0.1818477455825238,Random Forest con RegressorChain,6
27,orib_species_richness_z,0.092076863981214,Regresión Individual,7
27,orib_species_richness_z,-0.1267094419770009,XGBoost Individual,8
28,bac_asv_richness_z,0.0055308334193685,RF Individual,1
28,bac_asv_richness_z,0.0035472423598251,XGBoost Multisalida,2
28,bac_asv_richness_z,-0.0021954200417719,RandomForest Multisalida,3
28,bac_asv_richness_z,-0.0504054553042339,XGBoost Individual,4
28,bac_asv_richness_z,-0.0585762271028353,Random Forest con RegressorChain,5
28,bac_asv_richness_z,-0.0760556702294383,Regresión Individual,6
28,bac_asv_richness_z,-0.2287001992550799,MLP Estandar,7
28,bac_asv_richness_z,-0.3593511320786857,MLP Perdida Custom,8
28,bac_shannon_z,0.0242417632242775,RandomForest Multisalida,1
28,bac_shannon_z,-0.0016547846125285,RF Individual,2
28,bac_shannon_z,-0.0053246980205696,Random Forest con RegressorChain,3
28,bac_shannon_z,-0.0413851484001024,XGBoost Multisalida,4
28,bac_shannon_z,-0.0812391862285295,Regresión Individual,5
28,bac_shannon_z,-0.1722912502097777,MLP Estandar,6
28,bac_shannon_z,-0.2091851813239265,XGBoost Individual,7
28,bac_shannon_z,-0.288773532422732,MLP Perdida Custom,8
28,cerc_asv_richness_z,0.1184038777614863,RandomForest Multisalida,1
28,cerc_asv_richness_z,0.1154271964589468,RF Individual,2
28,cerc_asv_richness_z,0.1018608131860397,Regresión Individual,3
28,cerc_asv_richness_z,0.0952019178725082,Random Forest con RegressorChain,4
28,cerc_asv_richness_z,0.0860531629237616,XGBoost Multisalida,5
28,cerc_asv_richness_z,0.0280642511602078,MLP Estandar,6
28,cerc_asv_richness_z,-0.0037691705848834,XGBoost Individual,7
28,cerc_asv_richness_z,-0.0091079666538966,MLP Perdida Custom,8
28,cerc_shannon_z,0.015451015952051,Regresión Individual,1
28,cerc_shannon_z,0.0149806953751681,Random Forest con RegressorChain,2
28,cerc_shannon_z,-0.0033201296656502,RandomForest Multisalida,3
28,cerc_shannon_z,-0.0261942102932319,XGBoost Multisalida,4
28,cerc_shannon_z,-0.0583721068007616,RF Individual,5
28,cerc_shannon_z,-0.0620254498885417,MLP Estandar,6
28,cerc_shannon_z,-0.1446520845738983,MLP Perdida Custom,7
28,cerc_shannon_z,-0.5394929450089265,XGBoost Individual,8
28,coll_shannon_z,-0.1964072329404136,RandomForest Multisalida,1
28,coll_shannon_z,-0.3927004909342582,RF Individual,2
28,coll_shannon_z,-0.4241798988289014,XGBoost Multisalida,3
28,coll_shannon_z,-0.4997815668028846,Regresión Individual,4
28,coll_shannon_z,-0.6350247381554863,MLP Estandar,5
28,coll_shannon_z,-0.7069237846791518,XGBoost Individual,6
28,coll_shannon_z,-1.064791182015293,Random Forest con RegressorChain,7
28,coll_shannon_z,-1.358497684231898,MLP Perdida Custom,8
28,coll_species_richness_z,-0.2918690385979916,RandomForest Multisalida,1
28,coll_species_richness_z,-0.5002264259304292,RF Individual,2
28,coll_species_richness_z,-0.5703829056409047,Random Forest con RegressorChain,3
28,coll_species_richness_z,-0.6830733140065841,XGBoost Multisalida,4
28,coll_species_richness_z,-0.7340579954886903,Regresión Individual,5
28,coll_species_richness_z,-0.8919052617537844,XGBoost Individual,6
28,coll_species_richness_z,-1.20754091754628,MLP Estandar,7
28,coll_species_richness_z,-2.415586833166264,MLP Perdida Custom,8
28,earthworm_richness_z,0.5875554603458985,XGBoost Multisalida,1
28,earthworm_richness_z,0.5536090037815713,Random Forest con RegressorChain,2
28,earthworm_richness_z,0.5529838679824242,RF Individual,3
28,earthworm_richness_z,0.4895472609270274,XGBoost Individual,4
28,earthworm_richness_z,0.4620780570816313,RandomForest Multisalida,5
28,earthworm_richness_z,0.4489137510151217,MLP Estandar,6
28,earthworm_richness_z,0.3917194518435841,MLP Perdida Custom,7
28,earthworm_richness_z,0.2789313433634833,Regresión Individual,8
28,earthworm_shannon_z,0.5444144434907612,XGBoost Multisalida,1
28,earthworm_shannon_z,0.523614337418862,Random Forest con RegressorChain,2
28,earthworm_shannon_z,0.5034198128715965,RF Individual,3
28,earthworm_shannon_z,0.432750184304392,RandomForest Multisalida,4
28,earthworm_shannon_z,0.4255081024726164,MLP Estandar,5
28,earthworm_shannon_z,0.3898016099461643,XGBoost Individual,6
28,earthworm_shannon_z,0.3163591952715727,MLP Perdida Custom,7
28,earthworm_shannon_z,0.2395443154158835,Regresión Individual,8
28,euk_asv_richness_z,0.2498095416616609,Random Forest con RegressorChain,1
28,euk_asv_richness_z,0.2489180062158277,RF Individual,2
28,euk_asv_richness_z,0.1952871686873449,XGBoost Multisalida,3
28,euk_asv_richness_z,0.1940452101390067,RandomForest Multisalida,4
28,euk_asv_richness_z,0.179413643547202,MLP Estandar,5
28,euk_asv_richness_z,0.1556048647967648,MLP Perdida Custom,6
28,euk_asv_richness_z,0.1322405677890876,XGBoost Individual,7
28,euk_asv_richness_z,0.0399642628615142,Regresión Individual,8
28,euk_shannon_z,0.2011849126058081,Random Forest con RegressorChain,1
28,euk_shannon_z,0.1753917472806901,RF Individual,2
28,euk_shannon_z,0.1344463465306987,RandomForest Multisalida,3
28,euk_shannon_z,0.1077917634004121,XGBoost Multisalida,4
28,euk_shannon_z,0.1007143218552769,MLP Estandar,5
28,euk_shannon_z,0.0434712871737739,MLP Perdida Custom,6
28,euk_shannon_z,0.0407474755720241,Regresión Individual,7
28,euk_shannon_z,0.0163413551712425,XGBoost Individual,8
28,fun_asv_richness_z,0.0111627048684341,MLP Perdida Custom,1
28,fun_asv_richness_z,0.0086708771782151,Regresión Individual,2
28,fun_asv_richness_z,-0.0044240460216127,MLP Estandar,3
28,fun_asv_richness_z,-0.0092093733840663,RandomForest Multisalida,4
28,fun_asv_richness_z,-0.0194030998205387,RF Individual,5
28,fun_asv_richness_z,-0.0259987992123291,Random Forest con RegressorChain,6
28,fun_asv_richness_z,-0.0509706239506981,XGBoost Multisalida,7
28,fun_asv_richness_z,-0.1628199284327192,XGBoost Individual,8
28,fun_shannon_z,-0.0092533317232643,RandomForest Multisalida,1
28,fun_shannon_z,-0.0161081349245613,Regresión Individual,2
28,fun_shannon_z,-0.0225257895754733,MLP Estandar,3
28,fun_shannon_z,-0.0256821336696413,XGBoost Multisalida,4
28,fun_shannon_z,-0.0358055504511078,Random Forest con RegressorChain,5
28,fun_shannon_z,-0.0423578567643527,RF Individual,6
28,fun_shannon_z,-0.1174904350199703,MLP Perdida Custom,7
28,fun_shannon_z,-0.1836652250832431,XGBoost Individual,8
28,macro_order_richness_z,0.4023100970784971,XGBoost Multisalida,1
28,macro_order_richness_z,0.3419329533715158,Random Forest con RegressorChain,2
28,macro_order_richness_z,0.3226251548661397,MLP Estandar,3
28,macro_order_richness_z,0.3173939055259545,RF Individual,4
28,macro_order_richness_z,0.2534367983677131,RandomForest Multisalida,5
28,macro_order_richness_z,0.1886287683924327,XGBoost Individual,6
28,macro_order_richness_z,0.184230605053663,MLP Perdida Custom,7
28,macro_order_richness_z,0.1521030756371686,Regresión Individual,8
28,macro_shannon_z,0.3749172105510823,XGBoost Multisalida,1
28,macro_shannon_z,0.3276728756105698,XGBoost Individual,2
28,macro_shannon_z,0.2814057622387291,RF Individual,3
28,macro_shannon_z,0.2417383776982329,MLP Estandar,4
28,macro_shannon_z,0.2005263866207143,RandomForest Multisalida,5
28,macro_shannon_z,0.151360244863839,Random Forest con RegressorChain,6
28,macro_shannon_z,0.1257139074895296,Regresión Individual,7
28,macro_shannon_z,0.0510958369509251,MLP Perdida Custom,8
28,meso_shannon_z,-0.1317946661056188,RandomForest Multisalida,1
28,meso_shannon_z,-0.177309920841757,RF Individual,2
28,meso_shannon_z,-0.1927413170141523,Random Forest con RegressorChain,3
28,meso_shannon_z,-0.2498916095231236,Regresión Individual,4
28,meso_shannon_z,-0.2781467129805499,XGBoost Individual,5
28,meso_shannon_z,-0.2784938742744947,XGBoost Multisalida,6
28,meso_shannon_z,-0.5556758125613654,MLP Estandar,7
28,meso_shannon_z,-0.5630367298733183,MLP Perdida Custom,8
28,meso_species_richness_z,-0.0329645502037894,RandomForest Multisalida,1
28,meso_species_richness_z,-0.0465137570456453,RF Individual,2
28,meso_species_richness_z,-0.0959168294079584,Regresión Individual,3
28,meso_species_richness_z,-0.1133218055297351,XGBoost Multisalida,4
28,meso_species_richness_z,-0.1532683843748488,Random Forest con RegressorChain,5
28,meso_species_richness_z,-0.1809318149826448,XGBoost Individual,6
28,meso_species_richness_z,-0.3352012777789268,MLP Estandar,7
28,meso_species_richness_z,-0.3404786851498627,MLP Perdida Custom,8
28,nematode_shannon_z,0.2213874761099037,XGBoost Multisalida,1
28,nematode_shannon_z,0.1662953093136308,Random Forest con RegressorChain,2
28,nematode_shannon_z,0.1510902179619185,RandomForest Multisalida,3
28,nematode_shannon_z,0.1367928685847697,XGBoost Individual,4
28,nematode_shannon_z,0.1325868230721912,RF Individual,5
28,nematode_shannon_z,0.1182906183052963,MLP Estandar,6
28,nematode_shannon_z,0.011160511952442,Regresión Individual,7
28,nematode_shannon_z,-0.0089341961458091,MLP Perdida Custom,8
28,oomy_asv_richness_z,0.227732493089234,Random Forest con RegressorChain,1
28,oomy_asv_richness_z,0.2009386886491655,RandomForest Multisalida,2
28,oomy_asv_richness_z,0.182726287176563,RF Individual,3
28,oomy_asv_richness_z,0.1635070792510055,XGBoost Multisalida,4
28,oomy_asv_richness_z,0.1034625001826371,Regresión Individual,5
28,oomy_asv_richness_z,0.0904931698285329,MLP Estandar,6
28,oomy_asv_richness_z,0.0787165790841358,MLP Perdida Custom,7
28,oomy_asv_richness_z,0.0733622030756572,XGBoost Individual,8
28,oomy_shannon_z,0.1316235033535481,RandomForest Multisalida,1
28,oomy_shannon_z,0.0918448296273958,MLP Estandar,2
28,oomy_shannon_z,0.0869448795617706,XGBoost Individual,3
28,oomy_shannon_z,0.0858406580674682,RF Individual,4
28,oomy_shannon_z,0.0857221154957514,Regresión Individual,5
28,oomy_shannon_z,0.0751358705781076,Random Forest con RegressorChain,6
28,oomy_shannon_z,0.0694067744654363,MLP Perdida Custom,7
28,oomy_shannon_z,0.0470327540765275,XGBoost Multisalida,8
28,orib_shannon_z,0.2484118608212413,MLP Estandar,1
28,orib_shannon_z,0.2189833288392556,XGBoost Multisalida,2
28,orib_shannon_z,0.183233809795749,MLP Perdida Custom,3
28,orib_shannon_z,0.1585660788139409,RandomForest Multisalida,4
28,orib_shannon_z,0.1582718662307979,Random Forest con RegressorChain,5
28,orib_shannon_z,0.1569763504755617,XGBoost Individual,6
28,orib_shannon_z,0.1516467751283005,RF Individual,7
28,orib_shannon_z,0.1137253501355812,Regresión Individual,8
28,orib_species_richness_z,0.3032188930321928,MLP Estandar,1
28,orib_species_richness_z,0.2717576029286005,XGBoost Multisalida,2
28,orib_species_richness_z,0.2574390750964221,MLP Perdida Custom,3
28,orib_species_richness_z,0.2430074731993775,Random Forest con RegressorChain,4
28,orib_species_richness_z,0.2290679174678463,RandomForest Multisalida,5
28,orib_species_richness_z,0.2288514201807161,RF Individual,6
28,orib_species_richness_z,0.092076863981214,Regresión Individual,7
28,orib_species_richness_z,-0.1267094419770009,XGBoost Individual,8
29,bac_asv_richness_z,0.0220198120643502,RF Individual,1
29,bac_asv_richness_z,0.0085764846760078,XGBoost Multisalida,2
29,bac_asv_richness_z,0.0074028361240164,RandomForest Multisalida,3
29,bac_asv_richness_z,-0.0504054553042339,XGBoost Individual,4
29,bac_asv_richness_z,-0.0760556702294383,Regresión Individual,5
29,bac_asv_richness_z,-0.0822937138896822,Random Forest con RegressorChain,6
29,bac_asv_richness_z,-0.1484333713275891,MLP Estandar,7
29,bac_asv_richness_z,-0.265122292590223,MLP Perdida Custom,8
29,bac_shannon_z,0.0383613484473245,RandomForest Multisalida,1
29,bac_shannon_z,0.012432887279646,RF Individual,2
29,bac_shannon_z,-0.02138063842627,Random Forest con RegressorChain,3
29,bac_shannon_z,-0.0534681625552106,XGBoost Multisalida,4
29,bac_shannon_z,-0.0812391862285295,Regresión Individual,5
29,bac_shannon_z,-0.1028515471339623,MLP Estandar,6
29,bac_shannon_z,-0.2091851813239265,XGBoost Individual,7
29,bac_shannon_z,-0.2159527704988491,MLP Perdida Custom,8
29,cerc_asv_richness_z,0.1161309251705147,Random Forest con RegressorChain,1
29,cerc_asv_richness_z,0.1132906253099046,RandomForest Multisalida,2
29,cerc_asv_richness_z,0.1073756071643247,RF Individual,3
29,cerc_asv_richness_z,0.1018608131860397,Regresión Individual,4
29,cerc_asv_richness_z,0.0621132926347768,XGBoost Multisalida,5
29,cerc_asv_richness_z,0.005111521437015,MLP Estandar,6
29,cerc_asv_richness_z,-0.0037691705848834,XGBoost Individual,7
29,cerc_asv_richness_z,-0.0706152986831729,MLP Perdida Custom,8
29,cerc_shannon_z,0.0251844144153682,Random Forest con RegressorChain,1
29,cerc_shannon_z,0.015451015952051,Regresión Individual,2
29,cerc_shannon_z,-0.0061141782443092,RandomForest Multisalida,3
29,cerc_shannon_z,-0.0360359705188435,XGBoost Multisalida,4
29,cerc_shannon_z,-0.0475552782518311,RF Individual,5
29,cerc_shannon_z,-0.1208638850383148,MLP Estandar,6
29,cerc_shannon_z,-0.1299890803245227,MLP Perdida Custom,7
29,cerc_shannon_z,-0.5394929450089265,XGBoost Individual,8
29,coll_shannon_z,-0.1721479098499341,RandomForest Multisalida,1
29,coll_shannon_z,-0.3966528944182224,RF Individual,2
29,coll_shannon_z,-0.4459950044769136,XGBoost Multisalida,3
29,coll_shannon_z,-0.4997815668028846,Regresión Individual,4
29,coll_shannon_z,-0.5640214429829853,MLP Estandar,5
29,coll_shannon_z,-0.7069237846791518,XGBoost Individual,6
29,coll_shannon_z,-0.9359778500974034,Random Forest con RegressorChain,7
29,coll_shannon_z,-1.5431696960110228,MLP Perdida Custom,8
29,coll_species_richness_z,-0.2660298125048672,RandomForest Multisalida,1
29,coll_species_richness_z,-0.5693623855299226,RF Individual,2
29,coll_species_richness_z,-0.5909149489771026,XGBoost Multisalida,3
29,coll_species_richness_z,-0.5955354850239121,Random Forest con RegressorChain,4
29,coll_species_richness_z,-0.7340579954886903,Regresión Individual,5
29,coll_species_richness_z,-0.8919052617537844,XGBoost Individual,6
29,coll_species_richness_z,-0.9839680956027514,MLP Estandar,7
29,coll_species_richness_z,-2.7520178079254283,MLP Perdida Custom,8
29,earthworm_richness_z,0.5774354683644676,XGBoost Multisalida,1
29,earthworm_richness_z,0.5526009981308957,Random Forest con RegressorChain,2
29,earthworm_richness_z,0.5476843649481915,RF Individual,3
29,earthworm_richness_z,0.5019897994460855,MLP Perdida Custom,4
29,earthworm_richness_z,0.4976088629662315,MLP Estandar,5
29,earthworm_richness_z,0.4895472609270274,XGBoost Individual,6
29,earthworm_richness_z,0.431823889084554,RandomForest Multisalida,7
29,earthworm_richness_z,0.2789313433634833,Regresión Individual,8
29,earthworm_shannon_z,0.5251109618826679,XGBoost Multisalida,1
29,earthworm_shannon_z,0.5210974978104637,Random Forest con RegressorChain,2
29,earthworm_shannon_z,0.4997666438695503,RF Individual,3
29,earthworm_shannon_z,0.4105422438628296,MLP Perdida Custom,4
29,earthworm_shannon_z,0.4009694661475117,RandomForest Multisalida,5
29,earthworm_shannon_z,0.3949927772896952,MLP Estandar,6
29,earthworm_shannon_z,0.3898016099461643,XGBoost Individual,7
29,earthworm_shannon_z,0.2395443154158835,Regresión Individual,8
29,euk_asv_richness_z,0.2966276822768412,MLP Estandar,1
29,euk_asv_richness_z,0.2827050938138367,Random Forest con RegressorChain,2
29,euk_asv_richness_z,0.2278956962626924,XGBoost Multisalida,3
29,euk_asv_richness_z,0.2268083614539786,RF Individual,4
29,euk_asv_richness_z,0.1871269999256997,MLP Perdida Custom,5
29,euk_asv_richness_z,0.1819251768409147,RandomForest Multisalida,6
29,euk_asv_richness_z,0.1322405677890876,XGBoost Individual,7
29,euk_asv_richness_z,0.0399642628615142,Regresión Individual,8
29,euk_shannon_z,0.166665978966203,RF Individual,1
29,euk_shannon_z,0.1629324316065468,MLP Estandar,2
29,euk_shannon_z,0.1609255045557364,Random Forest con RegressorChain,3
29,euk_shannon_z,0.1485471316285492,MLP Perdida Custom,4
29,euk_shannon_z,0.1391095517183517,RandomForest Multisalida,5
29,euk_shannon_z,0.1073249354208191,XGBoost Multisalida,6
